"dependent.var","numbers","repeat.var","Area","Governorate","Sector","research.question","Indicator","Percent","Percent_groups","Population Reference"
"s_2",0.56,"strata","Khuza'a","Khan Younis","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",56,"50% - 59%","Total Population"
"s_2",0.092436974789916,"strata","Madinat Ezahra","Gaza","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",9,"0% - 9%","Total Population"
"s_2",0.37007874015748,"strata","Al Maghazi Camp","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",37,"30% - 39%","Total Population"
"s_2",0.364341085271318,"strata","An Nuseirat Camp","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",36,"30% - 39%","Total Population"
"s_2",0.388059701492537,"strata","Rafah","Rafah","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",39,"30% - 39%","Total Population"
"s_2",0.328125,"strata","Rafah Camp","Rafah","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",33,"30% - 39%","Total Population"
"s_2",0.377952755905512,"strata","Ash Shati' Camp","North Gaza","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",38,"30% - 39%","Total Population"
"s_2",0.34453781512605,"strata","Umm an Naser","North Gaza","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",34,"30% - 39%","Total Population"
"s_2",0.243697478991597,"strata","Wadi as Salqa","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",24,"20% - 29%","Total Population"
"s_2",0.323809523809524,"strata","Al Musaddar","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",32,"30% - 39%","Total Population"
"s_2",0.341085271317829,"strata","Al Qarara","Khan Younis","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",34,"30% - 39%","Total Population"
"s_2",0.330578512396694,"strata","An Naser","Rafah","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",33,"30% - 39%","Total Population"
"s_2",0.338582677165354,"strata","An Nuseirat","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",34,"30% - 39%","Total Population"
"s_2",0.134453781512605,"strata","Shokat as Sufi","Rafah","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",13,"10% - 19%","Total Population"
"s_2",0.294573643410853,"strata","Az Zawayda","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",29,"20% - 29%","Total Population"
"s_2",0.546153846153846,"strata","Bani Suheila","Khan Younis","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",55,"50% - 59%","Total Population"
"s_2",0.387596899224806,"strata","Beit Hanoun","North Gaza","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",39,"30% - 39%","Total Population"
"s_2",0.286821705426357,"strata","Beit Lahiya","North Gaza","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",29,"20% - 29%","Total Population"
"s_2",0.4375,"strata","Al Bureij Camp","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",44,"40% - 49%","Total Population"
"s_2",0.297709923664122,"strata","Deir al Balah","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",30,"30% - 39%","Total Population"
"s_2",0.241935483870968,"strata","Deir al Balah Camp","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",24,"20% - 29%","Total Population"
"s_2",0.306451612903226,"strata","Al Mughraqa","Gaza","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",31,"30% - 39%","Total Population"
"s_2",0.325581395348837,"strata","Jabalya","North Gaza","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",33,"30% - 39%","Total Population"
"s_2",0.285714285714286,"strata","Jabalya Camp","North Gaza","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",29,"20% - 29%","Total Population"
"s_2",0.232142857142857,"strata","Juhor ad Dik","Gaza","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",23,"20% - 29%","Total Population"
"s_2",0.335820895522388,"strata","Gaza","Gaza","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",34,"30% - 39%","Total Population"
"s_3",0.0625,"strata","Al Fukhkhari","Khan Younis","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",6,"0% - 9%","Total Population"
"s_3",0.0564516129032258,"strata","Al Mughraqa","Gaza","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",6,"0% - 9%","Total Population"
"s_3",0.0285714285714286,"strata","Al Musaddar","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",3,"0% - 9%","Total Population"
"s_3",0.0930232558139535,"strata","Al Qarara","Khan Younis","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",9,"0% - 9%","Total Population"
"s_3",0.0165289256198347,"strata","Al Maghazi","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",2,"0% - 9%","Total Population"
"s_3",0.0393700787401575,"strata","An Nuseirat","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",4,"0% - 9%","Total Population"
"s_3",0.134453781512605,"strata","Shokat as Sufi","Rafah","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",13,"10% - 19%","Total Population"
"s_3",0.0310077519379845,"strata","Az Zawayda","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",3,"0% - 9%","Total Population"
"s_3",0.0165289256198347,"strata","An Naser","Rafah","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",2,"0% - 9%","Total Population"
"s_3",0.15702479338843,"strata","'Abasan al Jadida (as Saghira)","Khan Younis","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",16,"10% - 19%","Total Population"
"s_3",0.031496062992126,"strata","'Abasan al Kabira","Khan Younis","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",3,"0% - 9%","Total Population"
"s_3",0.031496062992126,"strata","Al Bureij","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",3,"0% - 9%","Total Population"
"s_3",0.00840336134453781,"strata","Umm an Naser","North Gaza","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",1,"0% - 9%","Total Population"
"s_3",0.0504201680672269,"strata","Wadi as Salqa","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",5,"0% - 9%","Total Population"
"s_3",0.0241935483870968,"strata","Deir al Balah Camp","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",2,"0% - 9%","Total Population"
"s_3",0.075187969924812,"strata","Gaza","Gaza","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",8,"0% - 9%","Total Population"
"s_3",0.0703125,"strata","Jabalya","North Gaza","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",7,"0% - 9%","Total Population"
"s_3",0.0303030303030303,"strata","Jabalya Camp","North Gaza","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",3,"0% - 9%","Total Population"
"s_3",0.018018018018018,"strata","Juhor ad Dik","Gaza","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",2,"0% - 9%","Total Population"
"s_3",0.099236641221374,"strata","Khan Yunis","Khan Younis","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",10,"10% - 19%","Total Population"
"s_3",0.04,"strata","Khan Yunis Camp","Khan Younis","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",4,"0% - 9%","Total Population"
"s_3",0,"strata","Khuza'a","Khan Younis","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",0,"0% - 9%","Total Population"
"s_3",0.130769230769231,"strata","Bani Suheila","Khan Younis","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",13,"10% - 19%","Total Population"
"s_3",0.0465116279069767,"strata","Beit Hanoun","North Gaza","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",5,"0% - 9%","Total Population"
"s_3",0.0232558139534884,"strata","Beit Lahiya","North Gaza","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",2,"0% - 9%","Total Population"
"s_3",0.047244094488189,"strata","Al Bureij Camp","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",5,"0% - 9%","Total Population"
"s_3",0.0381679389312977,"strata","Deir al Balah","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",4,"0% - 9%","Total Population"
"s_3",0.0551181102362205,"strata","Ash Shati' Camp","North Gaza","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",6,"0% - 9%","Total Population"
"s_3",0.031496062992126,"strata","Al Maghazi Camp","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",3,"0% - 9%","Total Population"
"s_3",0.0310077519379845,"strata","An Nuseirat Camp","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",3,"0% - 9%","Total Population"
"s_3",0.0601503759398496,"strata","Rafah","Rafah","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",6,"0% - 9%","Total Population"
"s_3",0.0672268907563025,"strata","Madinat Ezahra","Gaza","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",7,"0% - 9%","Total Population"
"s_3",0.078125,"strata","Rafah Camp","Rafah","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",8,"0% - 9%","Total Population"
"s_4",0.1171875,"strata","'Abasan al Kabira","Khan Younis","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",12,"10% - 19%","Total Population"
"s_4",0.140625,"strata","Al Bureij","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",14,"10% - 19%","Total Population"
"s_4",0.0446428571428572,"strata","Al Fukhkhari","Khan Younis","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",4,"0% - 9%","Total Population"
"s_4",0.104838709677419,"strata","Al Mughraqa","Gaza","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",10,"10% - 19%","Total Population"
"s_4",0.0761904761904762,"strata","Al Musaddar","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",8,"0% - 9%","Total Population"
"s_4",0.0775193798449612,"strata","Al Qarara","Khan Younis","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",8,"0% - 9%","Total Population"
"s_4",0.0909090909090909,"strata","Al Maghazi","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",9,"0% - 9%","Total Population"
"s_4",0.190082644628099,"strata","'Abasan al Jadida (as Saghira)","Khan Younis","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",19,"10% - 19%","Total Population"
"s_4",0.0232558139534884,"strata","Beit Lahiya","North Gaza","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",2,"0% - 9%","Total Population"
"s_4",0.140625,"strata","Al Bureij Camp","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",14,"10% - 19%","Total Population"
"s_4",0.0992366412213741,"strata","Deir al Balah","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",10,"10% - 19%","Total Population"
"s_4",0.032258064516129,"strata","Deir al Balah Camp","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",3,"0% - 9%","Total Population"
"s_4",0.119402985074627,"strata","Gaza","Gaza","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",12,"10% - 19%","Total Population"
"s_4",0.108527131782946,"strata","Jabalya","North Gaza","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",11,"10% - 19%","Total Population"
"s_4",0.037593984962406,"strata","Jabalya Camp","North Gaza","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",4,"0% - 9%","Total Population"
"s_4",0.0743801652892562,"strata","An Naser","Rafah","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",7,"0% - 9%","Total Population"
"s_4",0.110236220472441,"strata","An Nuseirat","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",11,"10% - 19%","Total Population"
"s_4",0.0420168067226891,"strata","Shokat as Sufi","Rafah","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",4,"0% - 9%","Total Population"
"s_4",0.0697674418604651,"strata","Az Zawayda","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",7,"0% - 9%","Total Population"
"s_4",0.161538461538462,"strata","Bani Suheila","Khan Younis","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",16,"10% - 19%","Total Population"
"s_4",0.0852713178294574,"strata","Beit Hanoun","North Gaza","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",9,"0% - 9%","Total Population"
"s_4",0.0420168067226891,"strata","Madinat Ezahra","Gaza","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",4,"0% - 9%","Total Population"
"s_4",0.118110236220472,"strata","Al Maghazi Camp","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",12,"10% - 19%","Total Population"
"s_4",0.062015503875969,"strata","An Nuseirat Camp","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",6,"0% - 9%","Total Population"
"s_4",0.082089552238806,"strata","Rafah","Rafah","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",8,"0% - 9%","Total Population"
"s_4",0.046875,"strata","Rafah Camp","Rafah","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",5,"0% - 9%","Total Population"
"s_4",0.0708661417322835,"strata","Ash Shati' Camp","North Gaza","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",7,"0% - 9%","Total Population"
"s_4",0.117647058823529,"strata","Umm an Naser","North Gaza","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",12,"10% - 19%","Total Population"
"s_4",0.0588235294117647,"strata","Wadi as Salqa","Deir Al-Balah","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",6,"0% - 9%","Total Population"
"s_4",0.016,"strata","Khuza'a","Khan Younis","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",2,"0% - 9%","Total Population"
"s_4",0.125,"strata","Juhor ad Dik","Gaza","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",12,"10% - 19%","Total Population"
"s_4",0.0687022900763359,"strata","Khan Yunis","Khan Younis","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",7,"0% - 9%","Total Population"
"s_4",0.088,"strata","Khan Yunis Camp","Khan Younis","Shelter / Housing Vulnerability","% of HHs without a secure occupancy arrangement for their current shelter","% of HHs without a secure occupancy arrangement for their current shelter",9,"0% - 9%","Total Population"
"seven_dim_vul",0.116071428571429,"strata","Al Fukhkhari","Khan Younis","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",12,"10% - 19%","Total Population"
"seven_dim_vul",0.0571428571428571,"strata","Al Musaddar","Deir Al-Balah","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",6,"0% - 9%","Total Population"
"seven_dim_vul",0.108527131782946,"strata","Al Qarara","Khan Younis","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",11,"10% - 19%","Total Population"
"seven_dim_vul",0.0909090909090909,"strata","Al Maghazi","Deir Al-Balah","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",9,"0% - 9%","Total Population"
"seven_dim_vul",0.120967741935484,"strata","Al Mughraqa","Gaza","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",12,"10% - 19%","Total Population"
"seven_dim_vul",0.126050420168067,"strata","Shokat as Sufi","Rafah","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",13,"10% - 19%","Total Population"
"seven_dim_vul",0.0542635658914729,"strata","Az Zawayda","Deir Al-Balah","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",5,"0% - 9%","Total Population"
"seven_dim_vul",0.148760330578512,"strata","An Naser","Rafah","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",15,"10% - 19%","Total Population"
"seven_dim_vul",0.0393700787401575,"strata","An Nuseirat","Deir Al-Balah","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",4,"0% - 9%","Total Population"
"seven_dim_vul",0.0465116279069767,"strata","Beit Lahiya","North Gaza","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",5,"0% - 9%","Total Population"
"seven_dim_vul",0.0390625,"strata","Al Bureij Camp","Deir Al-Balah","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",4,"0% - 9%","Total Population"
"seven_dim_vul",0.0916030534351145,"strata","Deir al Balah","Deir Al-Balah","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",9,"0% - 9%","Total Population"
"seven_dim_vul",0.0241935483870968,"strata","Deir al Balah Camp","Deir Al-Balah","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",2,"0% - 9%","Total Population"
"seven_dim_vul",0.0522388059701493,"strata","Gaza","Gaza","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",5,"0% - 9%","Total Population"
"seven_dim_vul",0.13953488372093,"strata","Jabalya","North Gaza","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",14,"10% - 19%","Total Population"
"seven_dim_vul",0.0526315789473684,"strata","Jabalya Camp","North Gaza","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",5,"0% - 9%","Total Population"
"seven_dim_vul",0.0178571428571429,"strata","Juhor ad Dik","Gaza","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",2,"0% - 9%","Total Population"
"seven_dim_vul",0.129770992366412,"strata","Khan Yunis","Khan Younis","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",13,"10% - 19%","Total Population"
"seven_dim_vul",0.096,"strata","Khan Yunis Camp","Khan Younis","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",10,"10% - 19%","Total Population"
"seven_dim_vul",0.088,"strata","Khuza'a","Khan Younis","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",9,"0% - 9%","Total Population"
"seven_dim_vul",0.0846153846153846,"strata","Bani Suheila","Khan Younis","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",8,"0% - 9%","Total Population"
"seven_dim_vul",0.116279069767442,"strata","Beit Hanoun","North Gaza","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",12,"10% - 19%","Total Population"
"seven_dim_vul",0.15702479338843,"strata","'Abasan al Jadida (as Saghira)","Khan Younis","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",16,"10% - 19%","Total Population"
"seven_dim_vul",0.0546875,"strata","'Abasan al Kabira","Khan Younis","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",5,"0% - 9%","Total Population"
"seven_dim_vul",0.0625,"strata","Al Bureij","Deir Al-Balah","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",6,"0% - 9%","Total Population"
"seven_dim_vul",0.1015625,"strata","Rafah Camp","Rafah","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",10,"10% - 19%","Total Population"
"seven_dim_vul",0.062992125984252,"strata","Ash Shati' Camp","North Gaza","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",6,"0% - 9%","Total Population"
"seven_dim_vul",0.134453781512605,"strata","Umm an Naser","North Gaza","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",13,"10% - 19%","Total Population"
"seven_dim_vul",0.0504201680672269,"strata","Wadi as Salqa","Deir Al-Balah","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",5,"0% - 9%","Total Population"
"seven_dim_vul",0.0671641791044776,"strata","Rafah","Rafah","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",7,"0% - 9%","Total Population"
"seven_dim_vul",0.00840336134453781,"strata","Madinat Ezahra","Gaza","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",1,"0% - 9%","Total Population"
"seven_dim_vul",0.0708661417322835,"strata","Al Maghazi Camp","Deir Al-Balah","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",7,"0% - 9%","Total Population"
"seven_dim_vul",0.0697674418604651,"strata","An Nuseirat Camp","Deir Al-Balah","Vulnerability","% of HH with seven vulnerabilities dimensions","% of HH with seven vulnerabilities dimensions",7,"0% - 9%","Total Population"
"shltr_pov_vul",0.859504132231405,"strata","'Abasan al Jadida (as Saghira)","Khan Younis","Vulnerability","Shelther and Monetary","Shelther and Monetary",86,"80% - 89%","Total Population"
"shltr_pov_vul",0.8828125,"strata","'Abasan al Kabira","Khan Younis","Vulnerability","Shelther and Monetary","Shelther and Monetary",88,"80% - 89%","Total Population"
"shltr_pov_vul",0.7734375,"strata","Al Bureij","Deir Al-Balah","Vulnerability","Shelther and Monetary","Shelther and Monetary",77,"70% - 79%","Total Population"
"shltr_pov_vul",0.848214285714286,"strata","Al Fukhkhari","Khan Younis","Vulnerability","Shelther and Monetary","Shelther and Monetary",85,"80% - 89%","Total Population"
"shltr_pov_vul",0.818181818181818,"strata","Al Maghazi","Deir Al-Balah","Vulnerability","Shelther and Monetary","Shelther and Monetary",82,"80% - 89%","Total Population"
"shltr_pov_vul",0.790322580645161,"strata","Al Mughraqa","Gaza","Vulnerability","Shelther and Monetary","Shelther and Monetary",79,"70% - 79%","Total Population"
"shltr_pov_vul",0.79047619047619,"strata","Al Musaddar","Deir Al-Balah","Vulnerability","Shelther and Monetary","Shelther and Monetary",79,"70% - 79%","Total Population"
"shltr_pov_vul",0.798449612403101,"strata","Al Qarara","Khan Younis","Vulnerability","Shelther and Monetary","Shelther and Monetary",80,"80% - 89%","Total Population"
"shltr_pov_vul",0.84297520661157,"strata","An Naser","Rafah","Vulnerability","Shelther and Monetary","Shelther and Monetary",84,"80% - 89%","Total Population"
"shltr_pov_vul",0.740157480314961,"strata","An Nuseirat","Deir Al-Balah","Vulnerability","Shelther and Monetary","Shelther and Monetary",74,"70% - 79%","Total Population"
"shltr_pov_vul",0.907563025210084,"strata","Shokat as Sufi","Rafah","Vulnerability","Shelther and Monetary","Shelther and Monetary",91,"90% - 100%","Total Population"
"shltr_pov_vul",0.713178294573643,"strata","Az Zawayda","Deir Al-Balah","Vulnerability","Shelther and Monetary","Shelther and Monetary",71,"70% - 79%","Total Population"
"shltr_pov_vul",0.884615384615385,"strata","Bani Suheila","Khan Younis","Vulnerability","Shelther and Monetary","Shelther and Monetary",88,"80% - 89%","Total Population"
"shltr_pov_vul",0.782945736434108,"strata","Beit Hanoun","North Gaza","Vulnerability","Shelther and Monetary","Shelther and Monetary",78,"70% - 79%","Total Population"
"shltr_pov_vul",0.651162790697674,"strata","Beit Lahiya","North Gaza","Vulnerability","Shelther and Monetary","Shelther and Monetary",65,"60% - 69%","Total Population"
"shltr_pov_vul",0.828125,"strata","Al Bureij Camp","Deir Al-Balah","Vulnerability","Shelther and Monetary","Shelther and Monetary",83,"80% - 89%","Total Population"
