"dependent.var","independent.var.value","numbers","repeat.var","Area","Sector","research.question","Indicator","Percent","Percent_groups","Population Reference"
"w_1","Out-of Camp Refugee households",0.287404202838251,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",29,"20% - 29%","Total Population"
"w_1","In Camp Refugee households",0.411290322580645,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",41,"40% - 49%","Total Population"
"w_1","Out-of Camp Refugee households",0.0758163774438292,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",8,"0% - 9%","Total Population"
"w_1","Households with disability",0.264115674503754,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",26,"20% - 29%","Total Population"
"w_1","In Camp Refugee households",0.130118785393819,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",13,"10% - 19%","Total Population"
"w_1","All households",0.206591686,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",21,"20% - 29%","Total Population"
"w_1","Households without disability",0.148748087947015,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",15,"10% - 19%","Total Population"
"w_1","Male headed households",0.27187290178307,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",27,"20% - 29%","Total Population"
"w_1","Households without disability",0.08925893284113,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",9,"0% - 9%","Total Population"
"w_1","Households with disability",0.136320426424461,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",14,"10% - 19%","Total Population"
"w_1","Non Refugee households",0.190732087096615,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",19,"10% - 19%","Total Population"
"w_1","Non Refugee households",0.114036444603159,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",11,"10% - 19%","Total Population"
"w_1","Female headed households",0.202101681330644,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",20,"20% - 29%","Total Population"
"w_1","Male headed households",0.0916741939050723,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",9,"0% - 9%","Total Population"
"w_1","Male headed households",0.131353735868263,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",13,"10% - 19%","Total Population"
"w_1","In Camp Refugee households",0.105263157894737,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",11,"10% - 19%","Total Population"
"w_1","Households without disability",0.263506433230707,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",26,"20% - 29%","Total Population"
"w_1","Out-of Camp Refugee households",0.139565873799167,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",14,"10% - 19%","Total Population"
"w_1","Male headed households",0.192044382585352,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",19,"10% - 19%","Total Population"
"w_1","Out-of Camp Refugee households",0.202066606815227,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",20,"20% - 29%","Total Population"
"w_1","Female headed households",0.0948438561758944,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",9,"0% - 9%","Total Population"
"w_1","Out-of Camp Refugee households",0.159761765887221,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",16,"10% - 19%","Total Population"
"w_1","In Camp Refugee households",0.265625,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",27,"20% - 29%","Total Population"
"w_1","In Camp Refugee households",0.139344262295082,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",14,"10% - 19%","Total Population"
"w_1","Non Refugee households",0.153491358690309,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",15,"10% - 19%","Total Population"
"w_2","Households without disability",0.24423592315803,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",24,"20% - 29%","Total Population"
"w_2","Households with disability",0.020110023867657,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",2,"0% - 9%","Total Population"
"w_2","Households with disability",0.139631951093741,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",14,"10% - 19%","Total Population"
"w_2","In Camp Refugee households",0.03306878510208,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",3,"0% - 9%","Total Population"
"w_2","Households with disability",0.341393598434036,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",34,"30% - 39%","Total Population"
"w_2","Female headed households",0.0169277054113929,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",2,"0% - 9%","Total Population"
"w_2","Non Refugee households",0.0485320809537732,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",5,"0% - 9%","Total Population"
"w_2","Households without disability",0.0167042432304388,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",2,"0% - 9%","Total Population"
"w_2","Non Refugee households",0.122021841732952,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",12,"10% - 19%","Total Population"
"w_2","Out-of Camp Refugee households",0.163261137801684,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",16,"10% - 19%","Total Population"
"w_2","Female headed households",0.120485582915116,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",12,"10% - 19%","Total Population"
"w_2","Out-of Camp Refugee households",0.0612210042641496,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",6,"0% - 9%","Total Population"
"w_2","Male headed households",0.017348901722587,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",2,"0% - 9%","Total Population"
"w_2","Households without disability",0.160335333773312,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",16,"10% - 19%","Total Population"
"w_2","In Camp Refugee households",0.25,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",25,"20% - 29%","Total Population"
"w_2","All households",0.157865658,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",16,"10% - 19%","Total Population"
"w_2","Households without disability",0.0490583835826025,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",5,"0% - 9%","Total Population"
"w_2","Households without disability",0.0904492565013546,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",9,"0% - 9%","Total Population"
"w_2","Households with disability",0.0533632533175831,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",5,"0% - 9%","Total Population"
"w_2","All households",0.050720098,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",5,"0% - 9%","Total Population"
"w_2","Male headed households",0.0544911708187805,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",5,"0% - 9%","Total Population"
"w_2","Female headed households",0.0304381197634092,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",3,"0% - 9%","Total Population"
"w_2","Male headed households",0.0852041092458655,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",9,"0% - 9%","Total Population"
"w_2","Female headed households",0.0882190684245597,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",9,"0% - 9%","Total Population"
"w_2","In Camp Refugee households",0.481203007518797,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",48,"40% - 49%","Total Population"
"w_2","Non Refugee households",0.0923709929451161,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",9,"0% - 9%","Total Population"
"w_2","Male headed households",0.260768049607019,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",26,"20% - 29%","Total Population"
"w_2","Female headed households",0.285603719750724,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",29,"20% - 29%","Total Population"
"w_2","Non Refugee households",0.190070546586489,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",19,"10% - 19%","Total Population"
"w_2","All households",0.08546135,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",9,"0% - 9%","Total Population"
"w_2","Households with disability",0.0614868004975746,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",6,"0% - 9%","Total Population"
"w_2","Male headed households",0.162908526760066,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",16,"10% - 19%","Total Population"
"w_2","In Camp Refugee households",0.0163934426229508,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",2,"0% - 9%","Total Population"
"w_2","Out-of Camp Refugee households",0.247888135008419,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",25,"20% - 29%","Total Population"
"w_2","All households",0.017304786,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",2,"0% - 9%","Total Population"
"w_2","All households",0.263127372,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",26,"20% - 29%","Total Population"
"w_2","In Camp Refugee households",0,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",0,"0% - 9%","Total Population"
"w_2","Out-of Camp Refugee households",0.0228213476572462,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",2,"0% - 9%","Total Population"
"w_2","Out-of Camp Refugee households",0.0876338235016369,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",9,"0% - 9%","Total Population"
"w_2","Non Refugee households",0.00530817197182476,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",1,"0% - 9%","Total Population"
"w_3","All households",0.01654721,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",2,"0% - 9%","Total Population"
"w_3","Male headed households",0.0115959315752253,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",1,"0% - 9%","Total Population"
"w_3","In Camp Refugee households",0,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",0,"0% - 9%","Total Population"
"w_3","All households",0.012335729,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",1,"0% - 9%","Total Population"
"w_3","Female headed households",0.0143171252111993,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",1,"0% - 9%","Total Population"
"w_3","Male headed households",0.0507677971095497,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",5,"0% - 9%","Total Population"
"w_3","Female headed households",0.0163145835846243,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",2,"0% - 9%","Total Population"
"w_3","All households",0.013847055,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",1,"0% - 9%","Total Population"
"w_3","All households",0.083053725,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",8,"0% - 9%","Total Population"
"w_3","Households with disability",0.0344566990844458,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",3,"0% - 9%","Total Population"
"w_3","Households without disability",0.0514807359928187,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",5,"0% - 9%","Total Population"
"w_3","Female headed households",0.0051039261437542,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",1,"0% - 9%","Total Population"
"w_3","Non Refugee households",0.0732342815798197,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",7,"0% - 9%","Total Population"
"w_3","Out-of Camp Refugee households",0.0271967252847767,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",3,"0% - 9%","Total Population"
"w_3","Households with disability",0,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",0,"0% - 9%","Total Population"
"w_3","Male headed households",0.0137920592496541,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",1,"0% - 9%","Total Population"
"w_3","Male headed households",0.0178671538919672,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",2,"0% - 9%","Total Population"
"w_3","Female headed households",0.00239689778288356,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",0,"0% - 9%","Total Population"
"w_3","Out-of Camp Refugee households",0.0164390285517325,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",2,"0% - 9%","Total Population"
"w_3","All households",0.045339675,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",5,"0% - 9%","Total Population"
"w_3","Male headed households",0.0854385828946226,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",9,"0% - 9%","Total Population"
"w_3","Female headed households",0.0603341123466663,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",6,"0% - 9%","Total Population"
"w_3","Non Refugee households",0.0706599904528522,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",7,"0% - 9%","Total Population"
"w_3","In Camp Refugee households",0.0403225806451613,"hno_strata","Khan Younis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",4,"0% - 9%","Total Population"
"w_3","Households without disability",0.0129815355320054,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",1,"0% - 9%","Total Population"
"w_3","Households without disability",0.0187186065905001,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",2,"0% - 9%","Total Population"
"w_3","Households with disability",0.00257387315572753,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",0,"0% - 9%","Total Population"
"w_3","Out-of Camp Refugee households",0.107813514575798,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",11,"10% - 19%","Total Population"
"w_3","Households without disability",0.00943496305659336,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",1,"0% - 9%","Total Population"
"w_3","Households without disability",0.0857493369209619,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",9,"0% - 9%","Total Population"
"w_3","Households with disability",0.0718859531784883,"hno_strata","North Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",7,"0% - 9%","Total Population"
"w_3","Non Refugee households",0.0166892945014386,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",2,"0% - 9%","Total Population"
"w_3","In Camp Refugee households",0,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",0,"0% - 9%","Total Population"
"w_3","Out-of Camp Refugee households",0.0158079436302062,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",2,"0% - 9%","Total Population"
"w_3","Households with disability",0.00815137069759706,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",1,"0% - 9%","Total Population"
"w_3","Non Refugee households",0,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",0,"0% - 9%","Total Population"
"w_3","In Camp Refugee households",0.00358960614738032,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",0,"0% - 9%","Total Population"
"w_3","In Camp Refugee households",0.0163934426229508,"hno_strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",2,"0% - 9%","Total Population"
"w_3","Out-of Camp Refugee households",0.0189070552015387,"hno_strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",2,"0% - 9%","Total Population"
"w_3","Non Refugee households",0.0178700365898741,"hno_strata","Deir Al-Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to  improved solid waste services","% of HHs with limited access to  improved solid waste services",2,"0% - 9%","Total Population"
"wash_pov_vul","Female headed households",0.839494115900745,"hno_strata","Rafah","Vulnerability","Wash and Monetary","Wash and Monetary",84,"80% - 89%","Total Population"
"wash_pov_vul","Female headed households",0.622777000709006,"hno_strata","Gaza","Vulnerability","Wash and Monetary","Wash and Monetary",62,"60% - 69%","Total Population"
"wash_pov_vul","Female headed households",0.724976213449851,"hno_strata","Khan Younis","Vulnerability","Wash and Monetary","Wash and Monetary",72,"70% - 79%","Total Population"
"wash_pov_vul","Male headed households",0.604379470216085,"hno_strata","Deir Al-Balah","Vulnerability","Wash and Monetary","Wash and Monetary",60,"60% - 69%","Total Population"
"wash_pov_vul","Female headed households",0.654779336820352,"hno_strata","Deir Al-Balah","Vulnerability","Wash and Monetary","Wash and Monetary",65,"60% - 69%","Total Population"
"wash_pov_vul","Male headed households",0.723241767521537,"hno_strata","Khan Younis","Vulnerability","Wash and Monetary","Wash and Monetary",72,"70% - 79%","Total Population"
"wash_pov_vul","Non Refugee households",0.703193058690797,"hno_strata","Khan Younis","Vulnerability","Wash and Monetary","Wash and Monetary",70,"70% - 79%","Total Population"
"wash_pov_vul","Out-of Camp Refugee households",0.721713530902654,"hno_strata","Khan Younis","Vulnerability","Wash and Monetary","Wash and Monetary",72,"70% - 79%","Total Population"
"wash_pov_vul","Male headed households",0.663581180733264,"hno_strata","Rafah","Vulnerability","Wash and Monetary","Wash and Monetary",66,"60% - 69%","Total Population"
"wash_pov_vul","Male headed households",0.629385958411671,"hno_strata","Gaza","Vulnerability","Wash and Monetary","Wash and Monetary",63,"60% - 69%","Total Population"
"wash_pov_vul","In Camp Refugee households",0.622950819672131,"hno_strata","Gaza","Vulnerability","Wash and Monetary","Wash and Monetary",62,"60% - 69%","Total Population"
"wash_pov_vul","Out-of Camp Refugee households",0.68792943367705,"hno_strata","Rafah","Vulnerability","Wash and Monetary","Wash and Monetary",69,"60% - 69%","Total Population"
"wash_pov_vul","Non Refugee households",0.690164979587634,"hno_strata","Rafah","Vulnerability","Wash and Monetary","Wash and Monetary",69,"60% - 69%","Total Population"
"wash_pov_vul","Out-of Camp Refugee households",0.549497045692861,"hno_strata","Gaza","Vulnerability","Wash and Monetary","Wash and Monetary",55,"50% - 59%","Total Population"
"wash_pov_vul","Out-of Camp Refugee households",0.787918873508626,"hno_strata","North Gaza","Vulnerability","Wash and Monetary","Wash and Monetary",79,"70% - 79%","Total Population"
"wash_pov_vul","Non Refugee households",0.646353511474564,"hno_strata","North Gaza","Vulnerability","Wash and Monetary","Wash and Monetary",65,"60% - 69%","Total Population"
"wash_pov_vul","In Camp Refugee households",0.699248120300752,"hno_strata","North Gaza","Vulnerability","Wash and Monetary","Wash and Monetary",70,"70% - 79%","Total Population"
"wash_pov_vul","In Camp Refugee households",0.6484375,"hno_strata","Rafah","Vulnerability","Wash and Monetary","Wash and Monetary",65,"60% - 69%","Total Population"
"wash_pov_vul","Out-of Camp Refugee households",0.584242698229776,"hno_strata","Deir Al-Balah","Vulnerability","Wash and Monetary","Wash and Monetary",58,"50% - 59%","Total Population"
"wash_pov_vul","Non Refugee households",0.647008054461895,"hno_strata","Deir Al-Balah","Vulnerability","Wash and Monetary","Wash and Monetary",65,"60% - 69%","Total Population"
"wash_pov_vul","In Camp Refugee households",0.645982223871959,"hno_strata","Deir Al-Balah","Vulnerability","Wash and Monetary","Wash and Monetary",65,"60% - 69%","Total Population"
"wash_pov_vul","In Camp Refugee households",0.798387096774194,"hno_strata","Khan Younis","Vulnerability","Wash and Monetary","Wash and Monetary",80,"80% - 89%","Total Population"
"wash_pov_vul","Households without disability",0.725489466647155,"hno_strata","Khan Younis","Vulnerability","Wash and Monetary","Wash and Monetary",73,"70% - 79%","Total Population"
"wash_pov_vul","Households with disability",0.708375302393599,"hno_strata","Khan Younis","Vulnerability","Wash and Monetary","Wash and Monetary",71,"70% - 79%","Total Population"
"wash_pov_vul","Households without disability",0.597390739358865,"hno_strata","Deir Al-Balah","Vulnerability","Wash and Monetary","Wash and Monetary",60,"60% - 69%","Total Population"
"wash_pov_vul","Households with disability",0.708760808255228,"hno_strata","Deir Al-Balah","Vulnerability","Wash and Monetary","Wash and Monetary",71,"70% - 79%","Total Population"
"wash_pov_vul","Households without disability",0.614261033339127,"hno_strata","Gaza","Vulnerability","Wash and Monetary","Wash and Monetary",61,"60% - 69%","Total Population"
"wash_pov_vul","Households with disability",0.722525038668217,"hno_strata","Gaza","Vulnerability","Wash and Monetary","Wash and Monetary",72,"70% - 79%","Total Population"
"wash_pov_vul","Households with disability",0.711160827124542,"hno_strata","Rafah","Vulnerability","Wash and Monetary","Wash and Monetary",71,"70% - 79%","Total Population"
