"dependent.var","numbers","repeat.var","Area","Sector","research.question","Indicator","Percent","Percent_groups","Population Reference"
"no_vul",0.126760563380282,"strata","Salfit Area C","Vulnerability","% of HH with no vulnerability","% of HH with no vulnerability",13,"10% - 19%","Total Population"
"no_vul",0.0261780104712042,"strata","Tubas Area C","Vulnerability","% of HH with no vulnerability","% of HH with no vulnerability",3,"0% - 9%","Total Population"
"one_dim_vul",0.199052132701422,"strata","Qalqilya Area C","Vulnerability","% of HH with one vulnerability dimension","% of HH with one vulnerability dimension",20,"20% - 29%","Total Population"
"one_dim_vul",0.185185185185185,"strata","Ramallah Area C","Vulnerability","% of HH with one vulnerability dimension","% of HH with one vulnerability dimension",19,"10% - 19%","Total Population"
"one_dim_vul",0.177884615384615,"strata","Area_AB","Vulnerability","% of HH with one vulnerability dimension","% of HH with one vulnerability dimension",18,"10% - 19%","Total Population"
"one_dim_vul",0.148351648351648,"strata","Bethlehem Area C","Vulnerability","% of HH with one vulnerability dimension","% of HH with one vulnerability dimension",15,"10% - 19%","Total Population"
"one_dim_vul",0.261083743842365,"strata","Hebron Area C","Vulnerability","% of HH with one vulnerability dimension","% of HH with one vulnerability dimension",26,"20% - 29%","Total Population"
"one_dim_vul",0.14018691588785,"strata","Jenin Area C","Vulnerability","% of HH with one vulnerability dimension","% of HH with one vulnerability dimension",14,"10% - 19%","Total Population"
"one_dim_vul",0.0344827586206897,"strata","Jericho Area C","Vulnerability","% of HH with one vulnerability dimension","% of HH with one vulnerability dimension",3,"0% - 9%","Total Population"
"one_dim_vul",0.160427807486631,"strata","Jerusalem_2 Area C","Vulnerability","% of HH with one vulnerability dimension","% of HH with one vulnerability dimension",16,"10% - 19%","Total Population"
"one_dim_vul",0.106280193236715,"strata","Nablus Area C","Vulnerability","% of HH with one vulnerability dimension","% of HH with one vulnerability dimension",11,"10% - 19%","Total Population"
"one_dim_vul",0.144859813084112,"strata","Tulkarm Area C","Vulnerability","% of HH with one vulnerability dimension","% of HH with one vulnerability dimension",14,"10% - 19%","Total Population"
"one_dim_vul",0.19047619047619,"strata","H2","Vulnerability","% of HH with one vulnerability dimension","% of HH with one vulnerability dimension",19,"10% - 19%","Total Population"
"one_dim_vul",0.28169014084507,"strata","Salfit Area C","Vulnerability","% of HH with one vulnerability dimension","% of HH with one vulnerability dimension",28,"20% - 29%","Total Population"
"one_dim_vul",0.130890052356021,"strata","Tubas Area C","Vulnerability","% of HH with one vulnerability dimension","% of HH with one vulnerability dimension",13,"10% - 19%","Total Population"
"p_1",0.0428571428571429,"strata","H2","Protection Vulnerability","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)",4,"0% - 9%","Total Population"
"p_1",0.230769230769231,"strata","Area_AB","Protection Vulnerability","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)",23,"20% - 29%","Total Population"
"p_1",0.0714285714285714,"strata","Bethlehem Area C","Protection Vulnerability","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)",7,"0% - 9%","Total Population"
"p_1",0.0295566502463054,"strata","Hebron Area C","Protection Vulnerability","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)",3,"0% - 9%","Total Population"
"p_1",0.121495327102804,"strata","Jenin Area C","Protection Vulnerability","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)",12,"10% - 19%","Total Population"
"p_1",0.206896551724138,"strata","Jericho Area C","Protection Vulnerability","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)",21,"20% - 29%","Total Population"
"p_1",0.18716577540107,"strata","Jerusalem_2 Area C","Protection Vulnerability","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)",19,"10% - 19%","Total Population"
"p_1",0.236714975845411,"strata","Nablus Area C","Protection Vulnerability","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)",24,"20% - 29%","Total Population"
"p_1",0.0853080568720379,"strata","Qalqilya Area C","Protection Vulnerability","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)",9,"0% - 9%","Total Population"
"p_1",0.17989417989418,"strata","Ramallah Area C","Protection Vulnerability","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)",18,"10% - 19%","Total Population"
"p_1",0.0469483568075117,"strata","Salfit Area C","Protection Vulnerability","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)",5,"0% - 9%","Total Population"
"p_1",0.0157068062827225,"strata","Tubas Area C","Protection Vulnerability","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)",2,"0% - 9%","Total Population"
"p_1",0.172897196261682,"strata","Tulkarm Area C","Protection Vulnerability","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)","% of HHs with any member reportedly experiencing psychosocial distress (self-diagnosed)",17,"10% - 19%","Total Population"
"p_3",0.0923076923076923,"strata","Area_AB","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",9,"0% - 9%","Total Population"
"p_3",0.072289156626506,"strata","H2","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",7,"0% - 9%","Total Population"
"p_3",0.101694915254237,"strata","Jericho Area C","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",10,"10% - 19%","Total Population"
"p_3",0.0267857142857143,"strata","Bethlehem Area C","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",3,"0% - 9%","Total Population"
"p_3",0.0256410256410256,"strata","Hebron Area C","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",3,"0% - 9%","Total Population"
"p_3",0.0509554140127388,"strata","Jenin Area C","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",5,"0% - 9%","Total Population"
"p_3",0.0567375886524823,"strata","Ramallah Area C","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",6,"0% - 9%","Total Population"
"p_3",0.0342465753424658,"strata","Jerusalem_2 Area C","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",3,"0% - 9%","Total Population"
"p_3",0.0763888888888889,"strata","Nablus Area C","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",8,"0% - 9%","Total Population"
"p_3",0.069620253164557,"strata","Qalqilya Area C","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",7,"0% - 9%","Total Population"
"p_3",0.0165745856353591,"strata","Salfit Area C","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",2,"0% - 9%","Total Population"
"p_3",0.0144927536231884,"strata","Tubas Area C","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",1,"0% - 9%","Total Population"
"p_3",0.0933333333333333,"strata","Tulkarm Area C","Protection Vulnerability","% of HHs with at least one child engaged in labor","% of HHs with at least one child engaged in labor",9,"0% - 9%","Total Population"
"p_4",0.0817307692307692,"strata","Area_AB","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",8,"0% - 9%","Total Population"
"p_4",0.195238095238095,"strata","H2","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",20,"20% - 29%","Total Population"
"p_4",0.293103448275862,"strata","Jericho Area C","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",29,"20% - 29%","Total Population"
"p_4",0.285714285714286,"strata","Bethlehem Area C","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",29,"20% - 29%","Total Population"
"p_4",0.118226600985222,"strata","Hebron Area C","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",12,"10% - 19%","Total Population"
"p_4",0.154205607476636,"strata","Jenin Area C","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",15,"10% - 19%","Total Population"
"p_4",0.195767195767196,"strata","Ramallah Area C","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",20,"20% - 29%","Total Population"
"p_4",0.171122994652406,"strata","Jerusalem_2 Area C","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",17,"10% - 19%","Total Population"
"p_4",0.135265700483092,"strata","Nablus Area C","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",14,"10% - 19%","Total Population"
"p_4",0.0710900473933649,"strata","Qalqilya Area C","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",7,"0% - 9%","Total Population"
"p_4",0.0845070422535211,"strata","Salfit Area C","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",8,"0% - 9%","Total Population"
"p_4",0.136125654450262,"strata","Tubas Area C","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",14,"10% - 19%","Total Population"
"p_4",0.158878504672897,"strata","Tulkarm Area C","Protection Vulnerability","% of HHs in which women and girls avoid areas because they feel unsafe there","% of HHs in which women and girls avoid areas because they feel unsafe there",16,"10% - 19%","Total Population"
"pov_vul",0.251184834123223,"strata","Qalqilya Area C","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",25,"20% - 29%","Total Population"
"pov_vul",0.360576923076923,"strata","Area_AB","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",36,"30% - 39%","Total Population"
"pov_vul",0.340659340659341,"strata","Bethlehem Area C","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",34,"30% - 39%","Total Population"
"pov_vul",0.32512315270936,"strata","Hebron Area C","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",33,"30% - 39%","Total Population"
"pov_vul",0.252336448598131,"strata","Jenin Area C","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",25,"20% - 29%","Total Population"
"pov_vul",0.525862068965517,"strata","Jericho Area C","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",53,"50% - 59%","Total Population"
"pov_vul",0.513368983957219,"strata","Jerusalem_2 Area C","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",51,"50% - 59%","Total Population"
"pov_vul",0.251207729468599,"strata","Nablus Area C","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",25,"20% - 29%","Total Population"
"pov_vul",0.214953271028037,"strata","Tulkarm Area C","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",21,"20% - 29%","Total Population"
"pov_vul",0.380952380952381,"strata","Ramallah Area C","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",38,"30% - 39%","Total Population"
"pov_vul",0.244131455399061,"strata","Salfit Area C","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",24,"20% - 29%","Total Population"
"pov_vul",0.172774869109948,"strata","Tubas Area C","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",17,"10% - 19%","Total Population"
"pov_vul",0.342857142857143,"strata","H2","Monetary Resources Vulnerability","% of HHs experiencing monetary resources vulnerability","% of HHs experiencing monetary resources vulnerability",34,"30% - 39%","Total Population"
"prot_hlth_vul",0.663461538461539,"strata","Area_AB","Vulnerability","Protection and Health","Protection and Health",66,"60% - 69%","Total Population"
"prot_hlth_vul",0.714285714285714,"strata","Bethlehem Area C","Vulnerability","Protection and Health","Protection and Health",71,"70% - 79%","Total Population"
"prot_hlth_vul",0.389162561576355,"strata","Hebron Area C","Vulnerability","Protection and Health","Protection and Health",39,"30% - 39%","Total Population"
"prot_hlth_vul",0.565420560747664,"strata","Jenin Area C","Vulnerability","Protection and Health","Protection and Health",57,"50% - 59%","Total Population"
"prot_hlth_vul",0.771551724137931,"strata","Jericho Area C","Vulnerability","Protection and Health","Protection and Health",77,"70% - 79%","Total Population"
"prot_hlth_vul",0.582887700534759,"strata","Jerusalem_2 Area C","Vulnerability","Protection and Health","Protection and Health",58,"50% - 59%","Total Population"
"prot_hlth_vul",0.652173913043478,"strata","Nablus Area C","Vulnerability","Protection and Health","Protection and Health",65,"60% - 69%","Total Population"
"prot_hlth_vul",0.530805687203791,"strata","Qalqilya Area C","Vulnerability","Protection and Health","Protection and Health",53,"50% - 59%","Total Population"
"prot_hlth_vul",0.62962962962963,"strata","Ramallah Area C","Vulnerability","Protection and Health","Protection and Health",63,"60% - 69%","Total Population"
"prot_hlth_vul",0.305164319248826,"strata","Salfit Area C","Vulnerability","Protection and Health","Protection and Health",31,"30% - 39%","Total Population"
"prot_hlth_vul",0.418848167539267,"strata","Tubas Area C","Vulnerability","Protection and Health","Protection and Health",42,"40% - 49%","Total Population"
"prot_hlth_vul",0.691588785046729,"strata","Tulkarm Area C","Vulnerability","Protection and Health","Protection and Health",69,"60% - 69%","Total Population"
"prot_hlth_vul",0.571428571428572,"strata","H2","Vulnerability","Protection and Health","Protection and Health",57,"50% - 59%","Total Population"
"prot_pov_vul",0.572115384615385,"strata","Area_AB","Vulnerability","Protection and Monetary","Protection and Monetary",57,"50% - 59%","Total Population"
"prot_pov_vul",0.571428571428571,"strata","Bethlehem Area C","Vulnerability","Protection and Monetary","Protection and Monetary",57,"50% - 59%","Total Population"
"prot_pov_vul",0.433497536945813,"strata","Hebron Area C","Vulnerability","Protection and Monetary","Protection and Monetary",43,"40% - 49%","Total Population"
"prot_pov_vul",0.434579439252336,"strata","Jenin Area C","Vulnerability","Protection and Monetary","Protection and Monetary",43,"40% - 49%","Total Population"
"prot_pov_vul",0.728448275862069,"strata","Jericho Area C","Vulnerability","Protection and Monetary","Protection and Monetary",73,"70% - 79%","Total Population"
"prot_pov_vul",0.598930481283422,"strata","Jerusalem_2 Area C","Vulnerability","Protection and Monetary","Protection and Monetary",60,"60% - 69%","Total Population"
"prot_pov_vul",0.507246376811594,"strata","Nablus Area C","Vulnerability","Protection and Monetary","Protection and Monetary",51,"50% - 59%","Total Population"
"prot_pov_vul",0.369668246445498,"strata","Qalqilya Area C","Vulnerability","Protection and Monetary","Protection and Monetary",37,"30% - 39%","Total Population"
"prot_pov_vul",0.560846560846561,"strata","Ramallah Area C","Vulnerability","Protection and Monetary","Protection and Monetary",56,"50% - 59%","Total Population"
"prot_pov_vul",0.352112676056338,"strata","Salfit Area C","Vulnerability","Protection and Monetary","Protection and Monetary",35,"30% - 39%","Total Population"
"prot_pov_vul",0.308900523560209,"strata","Tubas Area C","Vulnerability","Protection and Monetary","Protection and Monetary",31,"30% - 39%","Total Population"
"prot_pov_vul",0.481308411214953,"strata","Tulkarm Area C","Vulnerability","Protection and Monetary","Protection and Monetary",48,"40% - 49%","Total Population"
"prot_pov_vul",0.495238095238095,"strata","H2","Vulnerability","Protection and Monetary","Protection and Monetary",50,"50% - 59%","Total Population"
"prot_shltr_vul",0.475961538461538,"strata","Area_AB","Vulnerability","Protection and Shelther","Protection and Shelther",48,"40% - 49%","Total Population"
"prot_shltr_vul",0.445054945054945,"strata","Bethlehem Area C","Vulnerability","Protection and Shelther","Protection and Shelther",45,"40% - 49%","Total Population"
"prot_shltr_vul",0.423645320197044,"strata","Hebron Area C","Vulnerability","Protection and Shelther","Protection and Shelther",42,"40% - 49%","Total Population"
"prot_shltr_vul",0.47196261682243,"strata","Jenin Area C","Vulnerability","Protection and Shelther","Protection and Shelther",47,"40% - 49%","Total Population"
"prot_shltr_vul",0.827586206896552,"strata","Jericho Area C","Vulnerability","Protection and Shelther","Protection and Shelther",83,"80% - 89%","Total Population"
"prot_shltr_vul",0.459893048128342,"strata","Jerusalem_2 Area C","Vulnerability","Protection and Shelther","Protection and Shelther",46,"40% - 49%","Total Population"
"prot_shltr_vul",0.560386473429952,"strata","Nablus Area C","Vulnerability","Protection and Shelther","Protection and Shelther",56,"50% - 59%","Total Population"
"prot_shltr_vul",0.279620853080569,"strata","Qalqilya Area C","Vulnerability","Protection and Shelther","Protection and Shelther",28,"20% - 29%","Total Population"
"prot_shltr_vul",0.481481481481482,"strata","Ramallah Area C","Vulnerability","Protection and Shelther","Protection and Shelther",48,"40% - 49%","Total Population"
"prot_shltr_vul",0.248826291079812,"strata","Salfit Area C","Vulnerability","Protection and Shelther","Protection and Shelther",25,"20% - 29%","Total Population"
"prot_shltr_vul",0.680628272251309,"strata","Tubas Area C","Vulnerability","Protection and Shelther","Protection and Shelther",68,"60% - 69%","Total Population"
"prot_shltr_vul",0.551401869158879,"strata","Tulkarm Area C","Vulnerability","Protection and Shelther","Protection and Shelther",55,"50% - 59%","Total Population"
"prot_shltr_vul",0.542857142857143,"strata","H2","Vulnerability","Protection and Shelther","Protection and Shelther",54,"50% - 59%","Total Population"
"prot_vul",0.317307692307692,"strata","Area_AB","Protection Vulnerability","% of HHs experiencing protection vulnerability","% of HHs experiencing protection vulnerability",32,"30% - 39%","Total Population"
"prot_vul",0.271428571428571,"strata","H2","Protection Vulnerability","% of HHs experiencing protection vulnerability","% of HHs experiencing protection vulnerability",27,"20% - 29%","Total Population"
"prot_vul",0.474137931034483,"strata","Jericho Area C","Protection Vulnerability","% of HHs experiencing protection vulnerability","% of HHs experiencing protection vulnerability",47,"40% - 49%","Total Population"
"prot_vul",0.346153846153846,"strata","Bethlehem Area C","Protection Vulnerability","% of HHs experiencing protection vulnerability","% of HHs experiencing protection vulnerability",35,"30% - 39%","Total Population"
"prot_vul",0.152709359605911,"strata","Hebron Area C","Protection Vulnerability","% of HHs experiencing protection vulnerability","% of HHs experiencing protection vulnerability",15,"10% - 19%","Total Population"
"prot_vul",0.266355140186916,"strata","Jenin Area C","Protection Vulnerability","% of HHs experiencing protection vulnerability","% of HHs experiencing protection vulnerability",27,"20% - 29%","Total Population"
"prot_vul",0.343915343915344,"strata","Ramallah Area C","Protection Vulnerability","% of HHs experiencing protection vulnerability","% of HHs experiencing protection vulnerability",34,"30% - 39%","Total Population"
"prot_vul",0.299465240641711,"strata","Jerusalem_2 Area C","Protection Vulnerability","% of HHs experiencing protection vulnerability","% of HHs experiencing protection vulnerability",30,"30% - 39%","Total Population"
"prot_vul",0.36231884057971,"strata","Nablus Area C","Protection Vulnerability","% of HHs experiencing protection vulnerability","% of HHs experiencing protection vulnerability",36,"30% - 39%","Total Population"
"prot_vul",0.170616113744076,"strata","Qalqilya Area C","Protection Vulnerability","% of HHs experiencing protection vulnerability","% of HHs experiencing protection vulnerability",17,"10% - 19%","Total Population"
"prot_vul",0.145539906103286,"strata","Salfit Area C","Protection Vulnerability","% of HHs experiencing protection vulnerability","% of HHs experiencing protection vulnerability",15,"10% - 19%","Total Population"
"prot_vul",0.157068062827225,"strata","Tubas Area C","Protection Vulnerability","% of HHs experiencing protection vulnerability","% of HHs experiencing protection vulnerability",16,"10% - 19%","Total Population"
"prot_vul",0.355140186915888,"strata","Tulkarm Area C","Protection Vulnerability","% of HHs experiencing protection vulnerability","% of HHs experiencing protection vulnerability",36,"30% - 39%","Total Population"
"prot_wash_vul",0.509615384615385,"strata","Area_AB","Vulnerability","Protection and Wash","Protection and Wash",51,"50% - 59%","Total Population"
"prot_wash_vul",0.423076923076923,"strata","Bethlehem Area C","Vulnerability","Protection and Wash","Protection and Wash",42,"40% - 49%","Total Population"
"prot_wash_vul",0.443349753694581,"strata","Hebron Area C","Vulnerability","Protection and Wash","Protection and Wash",44,"40% - 49%","Total Population"
"prot_wash_vul",0.425233644859813,"strata","Jenin Area C","Vulnerability","Protection and Wash","Protection and Wash",43,"40% - 49%","Total Population"
"prot_wash_vul",0.883620689655172,"strata","Jericho Area C","Vulnerability","Protection and Wash","Protection and Wash",88,"80% - 89%","Total Population"
"prot_wash_vul",0.508021390374331,"strata","Jerusalem_2 Area C","Vulnerability","Protection and Wash","Protection and Wash",51,"50% - 59%","Total Population"
"prot_wash_vul",0.521739130434783,"strata","Nablus Area C","Vulnerability","Protection and Wash","Protection and Wash",52,"50% - 59%","Total Population"
"prot_wash_vul",0.327014218009479,"strata","Qalqilya Area C","Vulnerability","Protection and Wash","Protection and Wash",33,"30% - 39%","Total Population"
"prot_wash_vul",0.465608465608466,"strata","Ramallah Area C","Vulnerability","Protection and Wash","Protection and Wash",47,"40% - 49%","Total Population"
"prot_wash_vul",0.300469483568075,"strata","Salfit Area C","Vulnerability","Protection and Wash","Protection and Wash",30,"30% - 39%","Total Population"
"prot_wash_vul",0.62303664921466,"strata","Tubas Area C","Vulnerability","Protection and Wash","Protection and Wash",62,"60% - 69%","Total Population"
"prot_wash_vul",0.5,"strata","Tulkarm Area C","Vulnerability","Protection and Wash","Protection and Wash",50,"50% - 59%","Total Population"
"prot_wash_vul",0.514285714285714,"strata","H2","Vulnerability","Protection and Wash","Protection and Wash",51,"50% - 59%","Total Population"
"s_1",0.0280373831775701,"strata","Jenin Area C","Shelter / Housing Vulnerability","% of HHs living under critical shelter conditions","% of HHs living under critical shelter conditions",3,"0% - 9%","Total Population"
"s_1",0.0192307692307692,"strata","Area_AB","Shelter / Housing Vulnerability","% of HHs living under critical shelter conditions","% of HHs living under critical shelter conditions",2,"0% - 9%","Total Population"
"s_1",0,"strata","Bethlehem Area C","Shelter / Housing Vulnerability","% of HHs living under critical shelter conditions","% of HHs living under critical shelter conditions",0,"0% - 9%","Total Population"
"s_1",0.0689655172413793,"strata","Hebron Area C","Shelter / Housing Vulnerability","% of HHs living under critical shelter conditions","% of HHs living under critical shelter conditions",7,"0% - 9%","Total Population"
"s_1",0,"strata","Qalqilya Area C","Shelter / Housing Vulnerability","% of HHs living under critical shelter conditions","% of HHs living under critical shelter conditions",0,"0% - 9%","Total Population"
"s_1",0.375,"strata","Jericho Area C","Shelter / Housing Vulnerability","% of HHs living under critical shelter conditions","% of HHs living under critical shelter conditions",38,"30% - 39%","Total Population"
"s_1",0.101604278074866,"strata","Jerusalem_2 Area C","Shelter / Housing Vulnerability","% of HHs living under critical shelter conditions","% of HHs living under critical shelter conditions",10,"10% - 19%","Total Population"
"s_1",0.00966183574879227,"strata","Nablus Area C","Shelter / Housing Vulnerability","% of HHs living under critical shelter conditions","% of HHs living under critical shelter conditions",1,"0% - 9%","Total Population"
"s_1",0.00467289719626168,"strata","Tulkarm Area C","Shelter / Housing Vulnerability","% of HHs living under critical shelter conditions","% of HHs living under critical shelter conditions",0,"0% - 9%","Total Population"
"s_1",0.0158730158730159,"strata","Ramallah Area C","Shelter / Housing Vulnerability","% of HHs living under critical shelter conditions","% of HHs living under critical shelter conditions",2,"0% - 9%","Total Population"
"s_1",0,"strata","Salfit Area C","Shelter / Housing Vulnerability","% of HHs living under critical shelter conditions","% of HHs living under critical shelter conditions",0,"0% - 9%","Total Population"
"s_1",0.534031413612565,"strata","Tubas Area C","Shelter / Housing Vulnerability","% of HHs living under critical shelter conditions","% of HHs living under critical shelter conditions",53,"50% - 59%","Total Population"
"s_1",0.00476190476190476,"strata","H2","Shelter / Housing Vulnerability","% of HHs living under critical shelter conditions","% of HHs living under critical shelter conditions",0,"0% - 9%","Total Population"
"s_2",0.247663551401869,"strata","Jenin Area C","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",25,"20% - 29%","Total Population"
"s_2",0.158653846153846,"strata","Area_AB","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",16,"10% - 19%","Total Population"
"s_2",0.126373626373626,"strata","Bethlehem Area C","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",13,"10% - 19%","Total Population"
"s_2",0.211822660098522,"strata","Hebron Area C","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",21,"20% - 29%","Total Population"
"s_2",0.104265402843602,"strata","Qalqilya Area C","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",10,"10% - 19%","Total Population"
"s_2",0.267241379310345,"strata","Jericho Area C","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",27,"20% - 29%","Total Population"
"s_2",0.181818181818182,"strata","Jerusalem_2 Area C","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",18,"10% - 19%","Total Population"
"s_2",0.227053140096618,"strata","Nablus Area C","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",23,"20% - 29%","Total Population"
"s_2",0.350467289719626,"strata","Tulkarm Area C","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",35,"30% - 39%","Total Population"
"s_2",0.19047619047619,"strata","Ramallah Area C","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",19,"10% - 19%","Total Population"
"s_2",0.0704225352112676,"strata","Salfit Area C","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",7,"0% - 9%","Total Population"
"s_2",0.109947643979058,"strata","Tubas Area C","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",11,"10% - 19%","Total Population"
"s_2",0.276190476190476,"strata","H2","Shelter / Housing Vulnerability","% of HHs with members sleeping in the living room area","% of HHs with members sleeping in the living room area",28,"20% - 29%","Total Population"
"s_3",0.0234741784037559,"strata","Jenin Area C","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",2,"0% - 9%","Total Population"
"s_3",0.0336538461538462,"strata","Area_AB","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",3,"0% - 9%","Total Population"
"s_3",0.0718232044198895,"strata","Bethlehem Area C","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",7,"0% - 9%","Total Population"
"s_3",0.0594059405940594,"strata","Hebron Area C","Shelter / Housing Vulnerability","% of HHs reporting risk of eviction","% of HHs reporting risk of eviction",6,"0% - 9%","Total Population"
