"dependent.var","independent.var.value","numbers","repeat.var","Area","Vulnerability Dimension","research.question","Indicator","Percent","Percent_groups","Population Reference"
"w_1","Households with disability",0.384615384615385,"strata","Al Maghazi","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",38,"30% - 39%","Total Population"
"w_1","Households without disability",0.345454545454545,"strata","Al Mughraqa","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",35,"30% - 39%","Total Population"
"w_1","Households with disability",0.214285714285714,"strata","Al Mughraqa","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",21,"20% - 29%","Total Population"
"w_1","Households without disability",0,"strata","Al Musaddar","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",0,"0% - 9%","Total Population"
"w_1","Households with disability",0,"strata","Al Musaddar","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",0,"0% - 9%","Total Population"
"w_1","Households with disability",0.1,"strata","Al Qarara","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",10,"10% - 19%","Total Population"
"w_1","Households without disability",0.109243697478992,"strata","Al Qarara","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",11,"10% - 19%","Total Population"
"w_1","Households with disability",0.105263157894737,"strata","An Naser","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",11,"10% - 19%","Total Population"
"w_1","Households without disability",0.176470588235294,"strata","An Naser","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",18,"10% - 19%","Total Population"
"w_1","Male headed households",0.148148148148148,"strata","'Abasan al Jadida (as Saghira)","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",15,"10% - 19%","Total Population"
"w_1","Female headed households",0,"strata","'Abasan al Jadida (as Saghira)","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",0,"0% - 9%","Total Population"
"w_1","Male headed households",0.0642201834862385,"strata","'Abasan al Kabira","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",6,"0% - 9%","Total Population"
"w_1","Male headed households",0.160377358490566,"strata","Juhor ad Dik","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",16,"10% - 19%","Total Population"
"w_1","Female headed households",0.5,"strata","Juhor ad Dik","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",50,"50% - 59%","Total Population"
"w_1","Male headed households",0.338983050847458,"strata","Khan Yunis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",34,"30% - 39%","Total Population"
"w_1","Female headed households",0.153846153846154,"strata","Khan Yunis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",15,"10% - 19%","Total Population"
"w_1","Male headed households",0.388888888888889,"strata","Khan Yunis Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",39,"30% - 39%","Total Population"
"w_1","Female headed households",0.529411764705882,"strata","Khan Yunis Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",53,"50% - 59%","Total Population"
"w_1","Non Refugee households",0,"strata","Khan Yunis Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",0,"0% - 9%","Total Population"
"w_1","Out-of Camp Refugee households",0.256637168141593,"strata","Khuza'a","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",26,"20% - 29%","Total Population"
"w_1","Non Refugee households",0.25,"strata","Khuza'a","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",25,"20% - 29%","Total Population"
"w_1","Out-of Camp Refugee households",0.00980392156862745,"strata","Madinat Ezahra","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",1,"0% - 9%","Total Population"
"w_1","Non Refugee households",0,"strata","Madinat Ezahra","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",0,"0% - 9%","Total Population"
"w_1","In Camp Refugee households",0.078740157480315,"strata","Al Maghazi Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",8,"0% - 9%","Total Population"
"w_1","Female headed households",0.238095238095238,"strata","An Nuseirat Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",24,"20% - 29%","Total Population"
"w_1","Male headed households",0.190082644628099,"strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",19,"10% - 19%","Total Population"
"w_1","Female headed households",0.307692307692308,"strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",31,"30% - 39%","Total Population"
"w_1","Male headed households",0.232142857142857,"strata","Rafah Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",23,"20% - 29%","Total Population"
"w_1","Female headed households",0.5,"strata","Rafah Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",50,"50% - 59%","Total Population"
"w_1","Male headed households",0.163636363636364,"strata","Ash Shati' Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",16,"10% - 19%","Total Population"
"w_1","Female headed households",0.117647058823529,"strata","Ash Shati' Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",12,"10% - 19%","Total Population"
"w_1","Female headed households",0.230769230769231,"strata","Umm an Naser","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",23,"20% - 29%","Total Population"
"w_1","Male headed households",0.320754716981132,"strata","Umm an Naser","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",32,"30% - 39%","Total Population"
"w_1","Male headed households",0.107843137254902,"strata","Wadi as Salqa","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",11,"10% - 19%","Total Population"
"w_1","Non Refugee households",0,"strata","Shokat as Sufi","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",0,"0% - 9%","Total Population"
"w_1","Out-of Camp Refugee households",0.136363636363636,"strata","Az Zawayda","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",14,"10% - 19%","Total Population"
"w_1","Non Refugee households",0.0526315789473684,"strata","Az Zawayda","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",5,"0% - 9%","Total Population"
"w_1","Non Refugee households",0.0821917808219178,"strata","Bani Suheila","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",8,"0% - 9%","Total Population"
"w_1","Out-of Camp Refugee households",0.105263157894737,"strata","Bani Suheila","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",11,"10% - 19%","Total Population"
"w_1","Out-of Camp Refugee households",0.213114754098361,"strata","Beit Hanoun","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",21,"20% - 29%","Total Population"
"w_1","Non Refugee households",0.428571428571429,"strata","Beit Hanoun","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",43,"40% - 49%","Total Population"
"w_1","Non Refugee households",0.196428571428571,"strata","Beit Lahiya","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",20,"20% - 29%","Total Population"
"w_1","Out-of Camp Refugee households",0.178082191780822,"strata","Beit Lahiya","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",18,"10% - 19%","Total Population"
"w_1","In Camp Refugee households",0.140625,"strata","Al Bureij Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",14,"10% - 19%","Total Population"
"w_1","Non Refugee households",0.108695652173913,"strata","Deir al Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",11,"10% - 19%","Total Population"
"w_1","Female headed households",0.153846153846154,"strata","Deir al Balah Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",15,"10% - 19%","Total Population"
"w_1","Male headed households",0.178861788617886,"strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",18,"10% - 19%","Total Population"
"w_1","Female headed households",0.0909090909090909,"strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",9,"0% - 9%","Total Population"
"w_1","Male headed households",0.075,"strata","Jabalya","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",8,"0% - 9%","Total Population"
"w_1","Female headed households",0,"strata","Jabalya","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",0,"0% - 9%","Total Population"
"w_1","Male headed households",0.0964912280701754,"strata","Jabalya Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",10,"10% - 19%","Total Population"
"w_1","Female headed households",0.157894736842105,"strata","Jabalya Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",16,"10% - 19%","Total Population"
"w_1","All households",0.171641791044776,"strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",17,"10% - 19%","Total Population"
"w_1","All households",0.0697674418604651,"strata","Jabalya","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",7,"0% - 9%","Total Population"
"w_1","All households",0.105263157894737,"strata","Jabalya Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",11,"10% - 19%","Total Population"
"w_1","All households",0.178571428571429,"strata","Juhor ad Dik","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",18,"10% - 19%","Total Population"
"w_1","All households",0.320610687022901,"strata","Khan Yunis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",32,"30% - 39%","Total Population"
"w_1","All households",0.408,"strata","Khan Yunis Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",41,"40% - 49%","Total Population"
"w_1","All households",0.256,"strata","Khuza'a","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",26,"20% - 29%","Total Population"
"w_1","All households",0.00840336134453781,"strata","Madinat Ezahra","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",1,"0% - 9%","Total Population"
"w_1","All households",0.078740157480315,"strata","Al Maghazi Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",8,"0% - 9%","Total Population"
"w_1","All households",0.13953488372093,"strata","An Nuseirat Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",14,"10% - 19%","Total Population"
"w_1","All households",0.201492537313433,"strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",20,"20% - 29%","Total Population"
"w_1","All households",0.265625,"strata","Rafah Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",27,"20% - 29%","Total Population"
"w_1","All households",0.15748031496063,"strata","Ash Shati' Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",16,"10% - 19%","Total Population"
"w_1","All households",0.310924369747899,"strata","Umm an Naser","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",31,"30% - 39%","Total Population"
"w_1","All households",0.092436974789916,"strata","Wadi as Salqa","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",9,"0% - 9%","Total Population"
"w_1","Non Refugee households",0.157894736842105,"strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",16,"10% - 19%","Total Population"
"w_1","Out-of Camp Refugee households",0.208695652173913,"strata","Rafah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",21,"20% - 29%","Total Population"
"w_1","In Camp Refugee households",0.265625,"strata","Rafah Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",27,"20% - 29%","Total Population"
"w_1","In Camp Refugee households",0.139344262295082,"strata","Ash Shati' Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",14,"10% - 19%","Total Population"
"w_1","Non Refugee households",0.6,"strata","Ash Shati' Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",60,"60% - 69%","Total Population"
"w_1","Out-of Camp Refugee households",0.303571428571429,"strata","Umm an Naser","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",30,"30% - 39%","Total Population"
"w_1","Non Refugee households",0.428571428571429,"strata","Umm an Naser","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",43,"40% - 49%","Total Population"
"w_1","Female headed households",0,"strata","Wadi as Salqa","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",0,"0% - 9%","Total Population"
"w_1","Non Refugee households",0.0625,"strata","Wadi as Salqa","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",6,"0% - 9%","Total Population"
"w_1","All households",0.140625,"strata","Al Bureij Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",14,"10% - 19%","Total Population"
"w_1","All households",0.0687022900763359,"strata","Deir al Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",7,"0% - 9%","Total Population"
"w_1","All households",0.201612903225806,"strata","Deir al Balah Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",20,"20% - 29%","Total Population"
"w_1","Non Refugee households",0.0444444444444444,"strata","Jabalya","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",4,"0% - 9%","Total Population"
"w_1","In Camp Refugee households",0.105263157894737,"strata","Jabalya Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",11,"10% - 19%","Total Population"
"w_1","Non Refugee households",0.0810810810810811,"strata","Juhor ad Dik","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",8,"0% - 9%","Total Population"
"w_1","All households",0.165289256198347,"strata","An Naser","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",17,"10% - 19%","Total Population"
"w_1","All households",0.047244094488189,"strata","An Nuseirat","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",5,"0% - 9%","Total Population"
"w_1","All households",0.151260504201681,"strata","Shokat as Sufi","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",15,"10% - 19%","Total Population"
"w_1","All households",0.124031007751938,"strata","Az Zawayda","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",12,"10% - 19%","Total Population"
"w_1","All households",0.0923076923076923,"strata","Bani Suheila","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",9,"0% - 9%","Total Population"
"w_1","All households",0.224806201550388,"strata","Beit Hanoun","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",22,"20% - 29%","Total Population"
"w_1","All households",0.186046511627907,"strata","Beit Lahiya","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",19,"10% - 19%","Total Population"
"w_1","Non Refugee households",0,"strata","Deir al Balah Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",0,"0% - 9%","Total Population"
"w_1","Non Refugee households",0.1875,"strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",19,"10% - 19%","Total Population"
"w_1","Out-of Camp Refugee households",0.157142857142857,"strata","Gaza","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",16,"10% - 19%","Total Population"
"w_1","In Camp Refugee households",0.133858267716535,"strata","An Nuseirat Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",13,"10% - 19%","Total Population"
"w_1","Non Refugee households",0.5,"strata","An Nuseirat Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",50,"50% - 59%","Total Population"
"w_1","In Camp Refugee households",0.411290322580645,"strata","Khan Yunis Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",41,"40% - 49%","Total Population"
"w_1","Out-of Camp Refugee households",0.226666666666667,"strata","Juhor ad Dik","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",23,"20% - 29%","Total Population"
"w_1","Non Refugee households",0.260869565217391,"strata","Khan Yunis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",26,"20% - 29%","Total Population"
"w_1","Out-of Camp Refugee households",0.352941176470588,"strata","Khan Yunis","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",35,"30% - 39%","Total Population"
"w_1","In Camp Refugee households",0.206611570247934,"strata","Deir al Balah Camp","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",21,"20% - 29%","Total Population"
"w_1","Out-of Camp Refugee households",0.0470588235294118,"strata","Deir al Balah","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",5,"0% - 9%","Total Population"
"w_1","Out-of Camp Refugee households",0.0970873786407767,"strata","Wadi as Salqa","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",10,"10% - 19%","Total Population"
"w_1","Out-of Camp Refugee households",0.0833333333333333,"strata","Jabalya","Water, Sanitation & Hygiene Vulnerability","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes","% of HHs with limited access to a sufficient quantity of water for drinking and domestic purposes",8,"0% - 9%","Total Population"
"w_2","Male headed households",0.0392156862745098,"strata","Wadi as Salqa","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",4,"0% - 9%","Total Population"
"w_2","Households with disability",0.0625,"strata","Bani Suheila","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",6,"0% - 9%","Total Population"
"w_2","Households without disability",0.144329896907216,"strata","Shokat as Sufi","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",14,"10% - 19%","Total Population"
"w_2","Households with disability",0.272727272727273,"strata","Shokat as Sufi","Water, Sanitation & Hygiene Vulnerability","% of HHs affected by flooding","% of HHs affected by flooding",27,"20% - 29%","Total Population"
