X_uuid;difficulty_sex;difficulty_age;difficulty_seeing;difficulty_hearing;difficulty_walking;difficulty_remembering;difficulty_washing;difficulty_communicating
5c656bd3-5de7-4ec9-a31b-0a02cc8ede8d;male;62;some_difficulty;no_difficulty;;;a_lot_of_difficulty;a_lot_of_difficulty
5c656bd3-5de7-4ec9-a31b-0a02cc8ede8d;female;55;some_difficulty;some_difficulty;;;no_difficulty;no_difficulty
8ff5a8ef-9170-43ef-be32-ae5f2371e023;female;65;some_difficulty;some_difficulty;;;;
8ff5a8ef-9170-43ef-be32-ae5f2371e023;male;61;a_lot_of_difficulty;no_difficulty;;;;
6e1d86ea-22b2-4457-b3c0-9efe8316d74a;male;70;some_difficulty;some_difficulty;;;;
6e1d86ea-22b2-4457-b3c0-9efe8316d74a;female;72;some_difficulty;some_difficulty;;;;
f6d8f9c6-f48c-490d-9579-1d49962e3a09;male;24;;;a_lot_of_difficulty;;;
bc6ddf0a-3c6e-449d-a29f-53151c6cc569;female;14;some_difficulty;no_difficulty;;;;
bc6ddf0a-3c6e-449d-a29f-53151c6cc569;male;5;some_difficulty;some_difficulty;;;;
2e748e28-259b-4114-9d77-a1792b5d7538;male;85;;some_difficulty;a_lot_of_difficulty;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all
d27789b6-f71b-4bb8-a90a-7a6217100601;male;85;;;a_lot_of_difficulty;;some_difficulty;some_difficulty
ce3e44ef-8cfc-4dc6-8bb8-aa487b2cc8a5;male;4;;;;;;
ce3e44ef-8cfc-4dc6-8bb8-aa487b2cc8a5;female;8;a_lot_of_difficulty;;;;;
52573d95-9e03-4a62-8a1b-1ba86ddadff7;female;72;;;a_lot_of_difficulty;;;
69583fef-9978-446a-aa2f-6ae29821b530;male;18;;;;cannot_do_at_all;;
aa9981bd-dab9-438b-bfcf-a05806d1d321;male;77;some_difficulty;some_difficulty;a_lot_of_difficulty;;a_lot_of_difficulty;
a349edf2-5dc9-40a6-8ee6-26cb22a07ede;male;36;;;;;some_difficulty;
0aff16f9-f44d-4c29-bf53-0c5e409cdd01;male;65;some_difficulty;;;;;
fdb3d78c-d742-444b-bbef-2bfd7a85f5cb;female;61;a_lot_of_difficulty;;a_lot_of_difficulty;;;
30b786a7-d77f-4077-b404-1110af188120;male;23;some_difficulty;;;;;
30b786a7-d77f-4077-b404-1110af188120;male;13;some_difficulty;;;;;
5a5a5776-a343-450e-a9b3-61582aec4749;male;52;;;some_difficulty;;;
5a5a5776-a343-450e-a9b3-61582aec4749;female;50;;;some_difficulty;;;
e941c3ef-9045-4b7f-be27-f99b2858840c;female;16;;;some_difficulty;;;
e941c3ef-9045-4b7f-be27-f99b2858840c;male;11;;;some_difficulty;;;
195adf4f-f231-49db-809e-5059e3f83baf;female;77;some_difficulty;;a_lot_of_difficulty;;cannot_do_at_all;
ba45cb5e-994b-44c0-bc2f-a9ae26bdf361;female;64;;;a_lot_of_difficulty;;;
cd613252-eac3-46db-91c6-2852bb70eaee;male;2;;;;;;
cd613252-eac3-46db-91c6-2852bb70eaee;male;5;;a_lot_of_difficulty;;a_lot_of_difficulty;;a_lot_of_difficulty
b8f93999-7d21-4895-a961-b07acfc3d203;male;24;;;a_lot_of_difficulty;;some_difficulty;
c0da770b-9898-497d-afff-c60e392803a0;female;56;some_difficulty;;;;;
3e3f31b8-9c54-4992-a5d8-25e890c68b92;male;70;;some_difficulty;a_lot_of_difficulty;;some_difficulty;
6eb358bf-60e3-4ac1-92d6-f4e59490c42b;male;93;some_difficulty;;;;;
20455efd-3002-478b-b07c-1571de53cea9;female;19;;;;;;some_difficulty
46168649-16e1-4e10-a73a-48dae7d42b01;female;85;;;a_lot_of_difficulty;;;
8dcc66e0-3065-4ce2-a22f-a97c8e49104e;male;57;;;some_difficulty;;;
240a927d-d039-4367-8556-f1887002f39f;male;100;some_difficulty;some_difficulty;;;;
3368ce95-c37b-4f4d-a121-d5deddfc5e0c;male;81;;;some_difficulty;;;
d23b9778-7581-4e21-9082-73d4bf415f95;male;16;some_difficulty;;;;;
d23b9778-7581-4e21-9082-73d4bf415f95;male;13;some_difficulty;;;;;
f8fc5db6-d4d4-4ca7-b696-9c9db8c969c0;female;75;a_lot_of_difficulty;;cannot_do_at_all;;;
f1cc1cba-d990-4aa3-aa4b-07454fd6fa84;female;0;;;;;;
fb859e5d-7ea3-476e-a553-ab669263fbec;female;65;;;some_difficulty;;;
321e2956-2244-44fa-98b4-17a429536310;male;60;;;a_lot_of_difficulty;some_difficulty;some_difficulty;
c05d3853-3495-415d-8cde-d6badbac2b8c;female;26;;;some_difficulty;;;
060175a2-0abf-4941-baf6-4b1912725493;male;7;some_difficulty;;no_difficulty;;;
060175a2-0abf-4941-baf6-4b1912725493;female;9;some_difficulty;;no_difficulty;;;
060175a2-0abf-4941-baf6-4b1912725493;female;6;no_difficulty;;some_difficulty;;;
75f6d154-571e-4a7b-b8fa-3bf820d6db8a;male;33;some_difficulty;;;;;
b9b4d912-50ec-432c-a166-07b6b114592e;female;9;some_difficulty;;;;;
62724b4e-fa82-4ed8-a878-f159153f5f32;male;52;no_difficulty;a_lot_of_difficulty;;;;
62724b4e-fa82-4ed8-a878-f159153f5f32;female;45;some_difficulty;no_difficulty;;;;
2c68aec0-df1d-4477-b9b2-a43cc220f759;male;8;a_lot_of_difficulty;;;;;
b4bfc68f-826a-4393-9bc7-7ccf496d4505;female;12;some_difficulty;;;;;
e7fbc47f-2022-47f3-b6d0-09a80fed201d;male;42;;;some_difficulty;;;
3791d5be-e922-4f1c-bb47-933320817486;female;55;;some_difficulty;;;;
606737bf-6eda-4786-b383-aaaa155f219d;male;36;;;a_lot_of_difficulty;;;
b1a8a91e-7eec-40ef-bc45-9689a89a1aa9;male;73;a_lot_of_difficulty;;;;;
b1a8a91e-7eec-40ef-bc45-9689a89a1aa9;female;65;a_lot_of_difficulty;;;;;
b678ffb2-735b-471b-a2b1-425c79ec8ec5;male;17;;;cannot_do_at_all;some_difficulty;cannot_do_at_all;some_difficulty
e18ae4cd-a956-4eca-89c6-d63b8a186a1d;female;75;a_lot_of_difficulty;;;;;
c7f3435c-1f3e-4a0d-8c86-1de78b4b11ba;male;21;;;;a_lot_of_difficulty;;a_lot_of_difficulty
5900d31f-0676-4c10-a892-f04e8d61ec07;male;67;no_difficulty;a_lot_of_difficulty;no_difficulty;;;
5900d31f-0676-4c10-a892-f04e8d61ec07;female;57;some_difficulty;no_difficulty;a_lot_of_difficulty;;;
6a23393c-acac-4081-ab14-3d185c0729d9;female;50;some_difficulty;;;;;
1e71e730-2e14-4e99-9d5a-d7a666b8e090;female;63;;;some_difficulty;;;
dce9e2ee-2897-46b3-b917-88d7d6b3b7a6;female;65;some_difficulty;;;;;
adcfabec-8fa2-48ba-94e7-46e96d1c6857;female;62;some_difficulty;;;;;
69b8ee7f-1786-41c0-b0c5-27834a10938c;male;36;;;some_difficulty;some_difficulty;some_difficulty;some_difficulty
fce94c43-00c6-42b8-a451-d760ae51af48;male;11;;;;a_lot_of_difficulty;;a_lot_of_difficulty
e88329b0-2ba0-4fc9-80ed-3e11425b5a94;female;70;no_difficulty;;some_difficulty;;;
e88329b0-2ba0-4fc9-80ed-3e11425b5a94;male;18;some_difficulty;;no_difficulty;;;
6e2648b0-2126-45fc-b78d-317384c048a7;male;70;some_difficulty;;some_difficulty;;;
6e2648b0-2126-45fc-b78d-317384c048a7;female;70;some_difficulty;;some_difficulty;;;
cb93a083-fbb6-4ea7-906d-5e0b3186a720;male;13;some_difficulty;;;no_difficulty;;
cb93a083-fbb6-4ea7-906d-5e0b3186a720;female;9;some_difficulty;;;no_difficulty;;
cb93a083-fbb6-4ea7-906d-5e0b3186a720;female;32;no_difficulty;;;some_difficulty;;
42e4f4ac-1f02-4d59-a07b-6f86dd5c7416;female;56;;;some_difficulty;;;
85101dff-88f1-4011-9ddb-1b7def398d53;male;81;a_lot_of_difficulty;;;;;
85101dff-88f1-4011-9ddb-1b7def398d53;male;81;a_lot_of_difficulty;;;;;
6bc29e15-6620-4ab5-853f-ca22c3af2925;male;67;;some_difficulty;;;;
29a01272-5f55-435d-8b55-cafe2d8ab45e;male;52;some_difficulty;;;;;
3679f362-e931-4c2f-8ba5-d170fa617ade;male;26;;;;cannot_do_at_all;a_lot_of_difficulty;cannot_do_at_all
3679f362-e931-4c2f-8ba5-d170fa617ade;male;32;;;;cannot_do_at_all;a_lot_of_difficulty;cannot_do_at_all
3679f362-e931-4c2f-8ba5-d170fa617ade;male;33;;;;cannot_do_at_all;a_lot_of_difficulty;cannot_do_at_all
e046fddb-5a2e-4724-ab9c-614dbb89c21a;male;9;;some_difficulty;;;;
b1deb786-bc52-480a-b874-f4128843c696;female;22;some_difficulty;;no_difficulty;;;
b1deb786-bc52-480a-b874-f4128843c696;female;46;no_difficulty;;a_lot_of_difficulty;;;
299c3aa9-1c21-4720-ae81-5899333f9a06;female;72;;;cannot_do_at_all;;cannot_do_at_all;
5a5855cf-c013-49d6-82d6-9276f28ad649;male;59;some_difficulty;;a_lot_of_difficulty;no_difficulty;;
5a5855cf-c013-49d6-82d6-9276f28ad649;female;59;no_difficulty;;no_difficulty;some_difficulty;;
1e715a1c-3351-408c-a10c-9f39e6a3da9a;male;5;;;cannot_do_at_all;;cannot_do_at_all;cannot_do_at_all
1e715a1c-3351-408c-a10c-9f39e6a3da9a;male;55;;;a_lot_of_difficulty;;cannot_do_at_all;cannot_do_at_all
6ac8a603-ea24-43a0-a656-540a16df7574;male;1;;;;;;
2f33ebd9-85d6-4cf3-b43f-aac7f9f2b007;male;68;some_difficulty;;;;;
fb50ea90-10fc-46a9-8fd1-bf5839784c11;male;70;some_difficulty;;no_difficulty;;;
fb50ea90-10fc-46a9-8fd1-bf5839784c11;female;62;no_difficulty;;a_lot_of_difficulty;;;
68b6fcc3-9b53-4cb1-86b6-03791a347d47;male;62;;;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
5df70cfa-07f0-49e8-b3fe-bd33458807ef;male;9;no_difficulty;;a_lot_of_difficulty;;;
5df70cfa-07f0-49e8-b3fe-bd33458807ef;male;5;a_lot_of_difficulty;;no_difficulty;;;
89ea6aca-89fc-49c4-b145-7acd2e43bb5f;female;17;some_difficulty;;no_difficulty;;;
89ea6aca-89fc-49c4-b145-7acd2e43bb5f;male;62;no_difficulty;;a_lot_of_difficulty;;;
e18a6815-52ea-448a-94c6-8393d66cc430;male;48;some_difficulty;;;;;
a65c5620-1acf-4e42-aab2-57e9d9074362;female;57;some_difficulty;;;;;
6db5a698-3649-4df5-8a05-0b2090e59f5c;female;31;some_difficulty;;;;;
5f93b8c7-a734-4450-888a-5d5bd9173523;male;71;;some_difficulty;some_difficulty;;;
100478e0-b38d-405c-9218-455f54157f81;male;79;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;;;
fab1ad59-d03c-4da2-b967-4ee5e447f607;female;4;;;;;;
713b5c93-26b3-40ac-8f14-eb72de73231a;female;13;;;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
713b5c93-26b3-40ac-8f14-eb72de73231a;male;10;;;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
f6e02d76-2a9f-4edb-a4df-20a48dc230c6;male;10;;some_difficulty;;;;
57efcde0-c1ae-43fa-88dd-8a128a7194a3;male;79;;a_lot_of_difficulty;;;;no_difficulty
57efcde0-c1ae-43fa-88dd-8a128a7194a3;male;74;;no_difficulty;;;;a_lot_of_difficulty
fb2761cf-0854-4c6b-9f20-1c1f61bac9c5;female;47;some_difficulty;;;;;
5cdd8461-6763-4fbd-a90c-fa17f0cb109b;male;58;some_difficulty;;a_lot_of_difficulty;;a_lot_of_difficulty;
5cdd8461-6763-4fbd-a90c-fa17f0cb109b;female;57;some_difficulty;;no_difficulty;;no_difficulty;
79996771-a2e2-4760-9c6d-67b3e0e7013c;male;21;;some_difficulty;;;;
93dee72a-96ce-435b-a7bd-fc3ed6307f24;female;9;;;some_difficulty;;;
39b8cf69-cda2-4a11-aace-10d4c0b3580b;male;67;some_difficulty;;no_difficulty;;;
39b8cf69-cda2-4a11-aace-10d4c0b3580b;female;59;no_difficulty;;some_difficulty;;;
0ffd0fae-e3a0-4d4a-b2e5-12d034eb90f0;female;73;some_difficulty;some_difficulty;a_lot_of_difficulty;;;
4f6ab955-ea5e-457a-b39b-efd91d7f7efe;male;21;;;some_difficulty;;;
a67e5e0d-ef5a-4847-9f9e-96b77d4f99d0;male;42;;;some_difficulty;;;
02f44d26-8c16-40c0-8fc6-717fb9bbea7f;male;26;cannot_do_at_all;;;;;
aa96abc4-280c-4628-baaf-8607723c4a73;female;65;;a_lot_of_difficulty;;no_difficulty;;no_difficulty
aa96abc4-280c-4628-baaf-8607723c4a73;male;4;;;;;;
0b9b5d6c-f252-496f-b71f-4f317320706b;female;12;a_lot_of_difficulty;;;;;
0b9b5d6c-f252-496f-b71f-4f317320706b;female;12;some_difficulty;;;;;
516127c8-b4ef-4a9b-8a93-6eb6086d6afc;male;32;;;some_difficulty;;;
2e843b90-dc9e-4ac7-8b97-c6ac03fefba3;male;58;;;some_difficulty;;;
2e843b90-dc9e-4ac7-8b97-c6ac03fefba3;female;57;;;a_lot_of_difficulty;;;
91e4eecb-9300-4d03-97eb-86f4d93fc4fd;female;20;some_difficulty;;;;;
b6d12c05-e28b-41c2-835e-740824e9fb21;male;10;some_difficulty;;no_difficulty;;;
b6d12c05-e28b-41c2-835e-740824e9fb21;male;41;no_difficulty;;some_difficulty;;;
0402e714-8bff-418a-983f-3176f62637e4;male;34;;;some_difficulty;;;
7f569fad-2ee3-4eb3-8229-5f87ae692db6;male;81;;;some_difficulty;;;
87db310c-68aa-4b72-8a45-7723411cd469;male;20;;;some_difficulty;;;
bcbc958d-738b-4729-8067-a089a4d5e59d;female;58;;some_difficulty;no_difficulty;;;
bcbc958d-738b-4729-8067-a089a4d5e59d;female;85;;no_difficulty;a_lot_of_difficulty;;;
d61424bd-dcd0-4224-818e-c12ad6ac7dd4;male;19;;;some_difficulty;;;
068b8aa6-83ab-485b-bb1d-df572e1ba418;male;52;some_difficulty;;;;;
6ab8eb91-c0c6-4469-878e-ace6da717c77;female;60;;some_difficulty;;;;
40467a47-b78d-47d9-9fb5-f4491fc0a508;male;25;some_difficulty;no_difficulty;;;;
40467a47-b78d-47d9-9fb5-f4491fc0a508;male;23;no_difficulty;a_lot_of_difficulty;;;;
0293f340-ab19-46d3-9ba2-7893b22bfdc7;male;61;;;some_difficulty;;some_difficulty;
c2c91b3d-7e8f-4863-a74e-e75bc706025f;male;82;;a_lot_of_difficulty;;a_lot_of_difficulty;;
c2c91b3d-7e8f-4863-a74e-e75bc706025f;female;75;;a_lot_of_difficulty;;a_lot_of_difficulty;;
49f1f75a-725f-40af-850b-9ec7ebfb8625;female;62;;;some_difficulty;;;
6ee9e416-9551-4d14-a2b5-57f264fd3e15;male;43;;;;;;a_lot_of_difficulty
ed7c7a4d-8774-4d1b-9c60-dc4aeaad8592;male;39;some_difficulty;;;;;
a7508380-66f0-41e4-89a8-51b745e404aa;male;76;a_lot_of_difficulty;;;;;
e6ee5e9d-1a09-4aed-a08e-a363194c27fa;male;47;a_lot_of_difficulty;;;;;
324daea1-32cd-4b52-b5de-778224ac96d5;male;12;;;some_difficulty;;some_difficulty;
ba16e7c6-26b3-4009-af74-68e122913418;male;73;some_difficulty;some_difficulty;;;;
cae520f2-8e10-43c7-91bf-84e561ed7998;female;35;some_difficulty;;;;;
796015d4-5ce8-4eec-a625-f526ae847ef2;male;9;a_lot_of_difficulty;;;;;
45688902-b048-451c-bf5b-84fe577e1d76;male;43;no_difficulty;;;;;
ea8fe2eb-ee39-4eaf-89e3-bdd189f68ddd;male;67;;;a_lot_of_difficulty;;;
c88bf581-9dc5-469e-9f1c-aad3150238e9;male;78;;;a_lot_of_difficulty;;a_lot_of_difficulty;
53fa6768-f167-44b7-952c-c83af7d8f3a2;female;19;some_difficulty;;;;;
4c89acff-1743-4eac-9c12-b4f06dec3ba7;female;67;some_difficulty;;;;;
2190c0ce-77a4-46f7-8fe8-34fe3344d374;male;6;some_difficulty;;;;;
96a39329-6100-4d95-9f4e-5227319e404e;male;48;some_difficulty;;;;;
96a39329-6100-4d95-9f4e-5227319e404e;male;12;some_difficulty;;;;;
0723fd62-7bad-4a25-8f28-d3d6ebb1a59a;female;58;some_difficulty;;;;;
20f86653-089b-42da-aff7-27d7c0809240;male;38;some_difficulty;;no_difficulty;;;
20f86653-089b-42da-aff7-27d7c0809240;female;61;a_lot_of_difficulty;;cannot_do_at_all;;;
fd2fd539-1db7-4433-85ed-4ae16cdb29ae;male;18;;some_difficulty;;;;
6e069beb-ce51-4b52-80f2-adf94ef759ae;female;66;;;a_lot_of_difficulty;;;
d0467efa-1cf8-433b-8b75-d17b47ea3b9e;female;59;some_difficulty;some_difficulty;;;;
d0467efa-1cf8-433b-8b75-d17b47ea3b9e;female;36;some_difficulty;no_difficulty;;;;
d0467efa-1cf8-433b-8b75-d17b47ea3b9e;female;37;some_difficulty;no_difficulty;;;;
06274b6c-101b-4c81-bdac-36a633fa2085;male;22;;;some_difficulty;;;
e9f6b6b5-dbfb-4d99-9d73-3132ecae7123;male;3;;;;;;
8d2cfaf8-a6f2-4fba-80ef-2e6c2e9f06ae;male;13;;some_difficulty;;;;
8d2cfaf8-a6f2-4fba-80ef-2e6c2e9f06ae;male;38;;some_difficulty;;;;
1b07d6b9-9586-49a3-b866-36c2713751e3;male;45;;a_lot_of_difficulty;;;;
35ecf69b-c023-4d03-8b11-548f34139588;male;16;;some_difficulty;;;;
eed49b48-1f97-47d5-a117-1b6986b0d227;female;85;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;;a_lot_of_difficulty;
bc3cdea8-86ac-4798-8a06-807ebf0bcd07;female;56;no_difficulty;some_difficulty;no_difficulty;no_difficulty;no_difficulty;no_difficulty
bc3cdea8-86ac-4798-8a06-807ebf0bcd07;male;23;some_difficulty;no_difficulty;cannot_do_at_all;a_lot_of_difficulty;cannot_do_at_all;cannot_do_at_all
0fade33b-7ba0-4d88-b775-cdfd03a17f75;male;29;;;a_lot_of_difficulty;;;
9651b8a7-959f-4499-8c18-0216ad70be62;female;8;some_difficulty;;;;;
8bf4a9e5-3642-4180-a7a0-e8edd7e12de8;female;64;;;a_lot_of_difficulty;;;
d9939d90-6bb4-4539-8f75-3131f449ca75;male;70;;;some_difficulty;;;
d9939d90-6bb4-4539-8f75-3131f449ca75;female;5;;;some_difficulty;;;
c4a0404c-68bf-436c-9ec6-22f5edc5324f;female;75;;;a_lot_of_difficulty;;;
a4bd216a-6f09-4a5b-95c0-8c2c12911848;female;67;;;a_lot_of_difficulty;;;
02d7e45f-c890-4b82-a934-2473de11fe91;female;21;;;;cannot_do_at_all;;cannot_do_at_all
ec89d460-cd2f-4360-9658-10fa81a832f2;female;75;;some_difficulty;;;;
179f748a-2d33-4a48-84c9-62b43add4db5;male;32;some_difficulty;;;;;
0dc63048-74f7-4b51-a76a-01e4328ef1bf;male;52;;some_difficulty;;;;
d4a58009-9858-46b8-9916-c3b9f65c6623;male;13;;;;;;a_lot_of_difficulty
f44ce225-ea37-4523-a344-0263c00ffadf;female;24;;;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
e396f81c-0ae2-4072-8e98-ac3a7358c0f0;female;72;;;a_lot_of_difficulty;;;
cc20ca22-d78f-42fc-894c-b943c9b51e49;male;73;;some_difficulty;;;;
c99b46da-f283-4e77-9f7b-ccb486395d83;female;4;;;;;;
3e190867-a74c-4448-85df-7def00946a6a;male;45;;;;;;a_lot_of_difficulty
514d36e0-39d3-436d-a277-a1ba754a0d1b;male;54;a_lot_of_difficulty;;;;;
4dda72f6-3c4a-4673-99ee-5f7a9560166b;male;16;some_difficulty;;;;;
3bd2a439-29a8-433b-bf77-755f287412cb;male;17;a_lot_of_difficulty;some_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
570941f2-6d21-46d6-bf3f-8cbcd28ab052;male;13;;some_difficulty;;;;
cfcf4e8e-6561-49c7-bb9e-ddae16f30ffb;female;8;;;a_lot_of_difficulty;;;
99a1ee55-5beb-4c0a-aafa-45496014d3c8;male;63;some_difficulty;a_lot_of_difficulty;;;;
99a1ee55-5beb-4c0a-aafa-45496014d3c8;male;65;some_difficulty;no_difficulty;;;;
99a1ee55-5beb-4c0a-aafa-45496014d3c8;male;33;some_difficulty;some_difficulty;;;;
e0f0d85a-3e87-49cd-9495-edcdc2f84bac;male;31;some_difficulty;;a_lot_of_difficulty;some_difficulty;;
7674c805-d6eb-434c-b686-3543af51b0c0;female;51;a_lot_of_difficulty;;;some_difficulty;;
43edbb7d-3b2b-4924-9d18-dfc6715d5864;male;56;some_difficulty;;some_difficulty;some_difficulty;;
43edbb7d-3b2b-4924-9d18-dfc6715d5864;male;21;no_difficulty;;no_difficulty;some_difficulty;;
43edbb7d-3b2b-4924-9d18-dfc6715d5864;female;51;no_difficulty;;a_lot_of_difficulty;no_difficulty;;
90256ea8-0e78-4b0b-8c21-94de692cb44d;female;7;no_difficulty;;a_lot_of_difficulty;;a_lot_of_difficulty;
90256ea8-0e78-4b0b-8c21-94de692cb44d;female;80;some_difficulty;;a_lot_of_difficulty;;no_difficulty;
c5dca333-f3f5-4a9c-8db6-f97642091d3b;female;70;some_difficulty;some_difficulty;a_lot_of_difficulty;;;
390a183d-364a-4ae5-ad36-997dcd0094c6;male;21;;some_difficulty;;;;
c140e8f0-50d0-4b03-a1a0-04eafc92345c;male;14;;;some_difficulty;;;
7db01634-4835-477b-bd14-e44d4e73374b;male;64;;some_difficulty;no_difficulty;;;
7db01634-4835-477b-bd14-e44d4e73374b;male;20;;no_difficulty;some_difficulty;;;
1c1e3cbd-23bf-4082-aad3-a769dd5598f8;female;54;;;cannot_do_at_all;;cannot_do_at_all;
882c17f4-0d80-47da-bd81-8236e7964735;female;60;;;a_lot_of_difficulty;;;
519f9b48-2d25-4f06-a099-39823d5e79c4;male;63;some_difficulty;;;;;
371e69e8-0819-4e1f-a7e2-2ac4c2247632;male;85;some_difficulty;some_difficulty;;;;
527123de-bbed-4dac-9e69-c1bfa5d21496;female;62;some_difficulty;some_difficulty;;;;
50a71dc8-0745-4994-8483-99ddf8e7df9e;male;56;some_difficulty;;;;;no_difficulty
50a71dc8-0745-4994-8483-99ddf8e7df9e;female;10;no_difficulty;;;;;some_difficulty
21f9322b-82c5-40ba-9a42-1523b3b3495c;male;5;;;cannot_do_at_all;;;
1576a82d-63e1-42ab-aa42-f1a9df516bd4;male;33;no_difficulty;;cannot_do_at_all;;;
1576a82d-63e1-42ab-aa42-f1a9df516bd4;female;70;a_lot_of_difficulty;;some_difficulty;;;
308b933d-60ea-4150-a8d3-07eac710ce13;male;53;some_difficulty;;;;;
df93c8e5-2e87-4aaa-b11d-411f974ee5f5;female;16;;;;;some_difficulty;
b4522c18-c98a-44f7-a9ad-85d370357573;female;95;;;cannot_do_at_all;;;
371ddd3d-11c5-4bae-8ec6-0837b80d9f24;male;33;;;some_difficulty;;;
56810060-09c7-4356-ac17-82a38eeb54d8;female;47;;a_lot_of_difficulty;;;;
cc0fc9e3-ace7-42ea-936f-1db36f143116;male;30;;;a_lot_of_difficulty;;;
6be2f725-8c73-4046-ad3b-cd7d35c22118;female;67;some_difficulty;;;;;
e87b7f9b-8b40-4f4e-94ff-afa9984120ce;male;73;some_difficulty;a_lot_of_difficulty;;;;
5cf707fb-d692-4bcc-873e-dcc358588a63;female;73;a_lot_of_difficulty;;no_difficulty;;no_difficulty;
5cf707fb-d692-4bcc-873e-dcc358588a63;male;73;no_difficulty;;cannot_do_at_all;;cannot_do_at_all;
02a3a3bf-9025-4f3f-846a-33c2c281adee;female;65;;;a_lot_of_difficulty;;;
41aae0cf-e0c4-4797-ad43-3a4d6b9d95f4;male;26;;some_difficulty;;;;
5c05cb20-9846-4765-9d8d-64e94f424e19;female;10;some_difficulty;;;;;
504f617b-dcac-4ca6-8cc5-bad747c1b731;female;70;;;some_difficulty;;;
e6d047a6-00ad-48fa-8797-5245e23a1813;male;54;;;some_difficulty;;;
89c82ee7-747f-4d11-b8ff-b3491a400e4a;female;63;;;a_lot_of_difficulty;;;
c7eb6765-47b7-411f-8d55-c10db6b704f5;male;37;a_lot_of_difficulty;;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty;a_lot_of_difficulty
0f5b3a16-ac8a-4d62-8072-08a27af65304;female;12;some_difficulty;;;;;
32d2eacd-3eae-41cf-8265-5c4d3a08c36a;female;38;some_difficulty;;;;;
86d701c8-c935-4cf8-9f82-6fbcc41dc70b;male;11;;a_lot_of_difficulty;;;;
718737bb-41b3-45b0-8fb4-d1b40148169f;female;13;;some_difficulty;;;;
91414703-ec9a-49fd-a827-b74c05ac2dc4;male;23;;;a_lot_of_difficulty;;;
b7abe271-1a4d-43a2-9305-6db75ea0d59f;male;41;some_difficulty;;;;;
6f0df721-6804-49ce-8272-c30c838664a3;male;85;;;some_difficulty;;;
2a1daaaa-462b-47ad-aae8-a253dfabf577;female;48;a_lot_of_difficulty;;;;;
9dff3ab3-2281-495f-b1b3-a25569464cb4;male;42;;;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all;cannot_do_at_all
6dabe1a2-3231-4158-b90a-014adf9c238c;male;6;some_difficulty;;;;;
d9cc17ae-41cc-4e99-994e-5a4f8fc627e3;female;76;;;some_difficulty;;;
7c2a61b9-6864-47af-bc37-69e5edcd58db;female;83;;;a_lot_of_difficulty;;some_difficulty;
620f8a51-080a-4efc-85b2-91806c05cd66;female;77;;;some_difficulty;;;
8c5a05b4-3022-429e-87f6-58d0716772fa;female;63;some_difficulty;;a_lot_of_difficulty;;cannot_do_at_all;
8c5a05b4-3022-429e-87f6-58d0716772fa;female;33;some_difficulty;;no_difficulty;;no_difficulty;
58caed95-7d2c-4d41-90a0-5acc42ffaa4e;male;1;;;;;;
1271446e-f319-4911-94e2-387e8867e851;male;71;;;a_lot_of_difficulty;;some_difficulty;
f87d5de5-5837-430e-9552-5f625a60ec9b;female;31;;;cannot_do_at_all;;a_lot_of_difficulty;
873dbd48-4312-4d26-8c3f-71893a494088;male;51;;;some_difficulty;some_difficulty;some_difficulty;
1920faf4-e9ed-41c3-8baa-bdc7be0775b9;female;4;;;;;;
1920faf4-e9ed-41c3-8baa-bdc7be0775b9;female;63;some_difficulty;no_difficulty;some_difficulty;;;
81ba46da-ec4f-4f9e-9859-ac77d6def076;male;35;no_difficulty;;;;;a_lot_of_difficulty
81ba46da-ec4f-4f9e-9859-ac77d6def076;female;33;a_lot_of_difficulty;;;;;no_difficulty
7dc3b1c7-dd79-4582-9168-e8db20908c56;female;16;some_difficulty;;;;;
639c0d9a-c05e-4981-95c9-1e2b89596996;female;4;;;;;;
102bd963-f190-4284-83ea-c44edca6a16f;female;78;a_lot_of_difficulty;;a_lot_of_difficulty;;a_lot_of_difficulty;
727e49c6-b47f-4455-9a60-54d9fcc96241;female;80;;;some_difficulty;;;
b4332e62-63ff-48d6-8740-4f3c7b31c655;female;24;some_difficulty;;;;;
b4332e62-63ff-48d6-8740-4f3c7b31c655;female;23;some_difficulty;;;;;
f4bc8952-0314-4b0c-b1e5-2f8d42bc5fa8;male;53;;;some_difficulty;;;
af8bc384-bf3a-4f30-b638-808072df096a;female;66;some_difficulty;;a_lot_of_difficulty;;some_difficulty;some_difficulty
4cea113d-ad94-4436-9af9-b495ae93b003;female;47;;;some_difficulty;;;
4cea113d-ad94-4436-9af9-b495ae93b003;male;56;;;some_difficulty;;;
